Catalyst Product Historical Data 
Report Generated at: Tue May 26 2026 00:48:25 GMT+0900 (한국 표준시)
Product ASIN: B074PVTPBW
DATE,RANK,UNITS SOLD,PRICE,REVIEWS,STAR RATING
2026-03-09,"5","7,353","$0.00","N.A.","--"
2026-03-08,"5","7,510","$0.00","N.A.","--"
2026-03-07,"4","8,005","$0.00","N.A.","--"
2026-03-06,"4","8,005","$12.99","181,817","4.6"
2026-03-05,"5","7,510","$12.99","181,817","4.6"
2026-03-04,"4","8,005","$12.99","181,817","4.6"
2026-03-03,"4","8,005","$12.99","181,817","4.6"
2026-03-02,"4","8,005","$12.99","181,817","4.6"
2026-03-01,"5","7,563","$12.99","181,817","4.6"
2026-02-28,"5","7,563","$12.99","181,817","4.6"
2026-02-27,"4","8,057","$12.99","181,607","4.6"
2026-02-26,"3","8,740","$12.99","181,607","4.6"
2026-02-25,"4","8,057","$12.99","181,607","4.6"
2026-02-24,"5","7,563","$12.99","181,607","4.6"
2026-02-23,"6","7,182","$12.99","181,607","4.6"
2026-02-22,"4","7,376","$12.99","181,607","4.6"
2026-02-21,"4","7,376","$12.99","181,607","4.6"
2026-02-20,"4","7,376","$12.99","181,607","4.6"
2026-02-19,"4","7,376","$12.99","181,401","4.6"
2026-02-18,"5","6,922","$12.99","181,401","4.6"
2026-02-17,"5","6,922","$12.99","181,401","4.6"
2026-02-16,"5","6,922","$12.99","181,401","4.6"
2026-02-15,"5","6,930","$12.99","181,401","4.6"
2026-02-14,"6","6,582","$12.99","181,401","4.6"
2026-02-13,"6","6,582","$12.99","181,401","4.6"
2026-02-12,"5","6,930","$12.99","181,401","4.6"
2026-02-11,"5","6,930","$12.99","181,164","4.6"
2026-02-10,"5","6,930","$12.99","181,164","4.6"
2026-02-09,"5","6,930","$12.99","181,164","4.6"
2026-02-08,"5","7,056","$12.99","181,164","4.6"
2026-02-07,"4","7,511","$12.99","181,164","4.6"
2026-02-06,"4","7,511","$12.99","181,164","4.6"
2026-02-05,"5","7,056","$12.99","181,164","4.6"
2026-02-04,"5","7,056","$12.99","180,998","4.6"
2026-02-03,"5","7,056","$12.99","180,998","4.6"
2026-02-02,"6","6,704","$12.99","180,998","4.6"
2026-02-01,"6","7,024","$12.99","180,998","4.6"
2026-01-31,"6","7,024","$12.99","180,998","4.6"
2026-01-30,"6","7,024","$12.99","180,998","4.6"
2026-01-29,"6","7,024","$12.99","180,998","4.6"
2026-01-28,"6","7,024","$12.99","180,998","4.6"
2026-01-27,"8","6,465","$12.99","180,798","4.6"
2026-01-26,"9","6,248","$12.99","180,798","4.6"
2026-01-25,"10","5,552","$12.99","180,798","4.6"
2026-01-24,"5","6,825","$12.99","180,798","4.6"
2026-01-23,"5","6,825","$12.99","180,798","4.6"
2026-01-22,"5","6,825","$12.99","180,798","4.6"
2026-01-21,"5","6,825","$12.99","180,798","4.6"
2026-01-20,"7","6,178","$12.99","180,567","4.7"
2026-01-19,"7","6,178","$12.99","180,567","4.7"
2026-01-18,"6","7,134","$12.99","180,567","4.7"
2026-01-17,"6","7,134","$12.99","180,567","4.7"
2026-01-16,"6","7,134","$12.99","180,567","4.7"
2026-01-15,"6","7,134","$12.99","180,567","4.7"
2026-01-14,"6","7,134","$12.99","180,567","4.7"
2026-01-13,"5","7,522","$12.99","180,335","4.6"
2026-01-12,"7","6,819","$12.99","180,335","4.6"
2026-01-11,"7","6,935","$12.99","180,335","4.6"
2026-01-10,"6","7,254","$12.99","180,335","4.6"
2026-01-09,"6","7,254","$12.99","180,335","4.6"
2026-01-08,"4","8,158","$12.99","180,335","4.6"
2026-01-07,"2","9,949","$10.39","180,335","4.6"
2026-01-06,"2","9,949","$10.39","179,973","4.6"
2026-01-05,"2","9,949","$10.39","179,973","4.6"
2026-01-04,"3","8,707","$10.39","179,973","4.6"
2026-01-03,"2","9,797","$10.39","179,973","4.6"
2026-01-02,"1","11,961","$10.39","179,973","4.6"
2026-01-01,"2","9,797","$12.99","179,973","4.6"
2025-12-31,"2","9,797","$12.99","179,973","4.6"
2025-12-30,"3","8,707","$12.99","179,973","4.6"
2025-12-29,"4","8,003","$12.99","179,803","4.6"
2025-12-28,"3","8,264","$12.99","179,803","4.6"
2025-12-27,"3","8,264","$12.99","179,803","4.6"
2025-12-26,"3","8,264","$12.99","179,803","4.6"
2025-12-25,"3","8,264","$12.99","179,803","4.6"
2025-12-24,"3","8,264","$12.99","179,803","4.6"
2025-12-23,"4","7,604","$12.99","179,803","4.6"
2025-12-22,"4","7,604","$12.99","179,594","4.6"
2025-12-21,"4","10,614","$12.99","179,594","4.6"
2025-12-20,"6","9,468","$12.99","179,594","4.6"
2025-12-19,"4","10,614","$12.99","179,594","4.6"
2025-12-18,"5","9,969","$12.99","179,594","4.6"
2025-12-17,"7","9,059","$12.99","179,594","4.6"
2025-12-16,"7","9,059","$12.99","179,594","4.6"
2025-12-15,"7","9,059","$12.99","179,328","4.6"
2025-12-14,"6","8,793","$12.99","179,328","4.6"
2025-12-13,"6","8,793","$12.99","179,328","4.6"
2025-12-12,"6","8,793","$12.99","179,328","4.6"
2025-12-11,"6","8,793","$12.99","179,328","4.6"
2025-12-10,"7","8,422","$12.99","179,328","4.6"
2025-12-09,"4","9,833","$12.99","179,328","4.6"
2025-12-08,"4","9,833","$12.99","178,339","4.6"
2025-12-07,"4","10,308","$12.99","178,339","4.6"
2025-12-06,"4","10,308","$12.99","178,339","4.6"
2025-12-05,"4","10,308","$12.99","178,339","4.6"
2025-12-04,"3","11,172","$12.99","178,339","4.6"
2025-12-03,"5","9,677","$12.99","178,339","4.6"
2025-12-02,"6","9,185","$12.99","178,339","4.6"
2025-12-01,"5","9,677","$10.11","178,339","4.6"
2025-11-30,"5","9,978","$10.11","178,339","4.6"
2025-11-29,"5","9,978","$10.39","178,339","4.6"
2025-11-28,"4","10,636","$10.39","178,339","4.6"
2025-11-27,"4","10,636","$10.39","178,339","4.6"
2025-11-26,"4","10,636","$10.39","178,339","4.6"
2025-11-25,"5","9,978","$10.39","178,339","4.6"
2025-11-24,"5","9,978","$10.39","178,339","4.6"
2025-11-23,"5","8,267","$10.39","178,339","4.6"
2025-11-22,"5","8,267","$10.39","178,339","4.6"
2025-11-21,"1","12,954","$10.39","178,339","4.6"
2025-11-20,"1","12,954","$10.39","178,339","4.6"
2025-11-19,"1","12,954","$12.99","178,339","4.6"
2025-11-18,"1","12,954","$12.99","178,339","4.6"
2025-11-17,"2","10,713","$12.99","178,339","4.6"
2025-11-16,"3","8,464","$12.99","178,339","4.6"
2025-11-15,"4","7,795","$12.99","178,339","4.6"
2025-11-14,"2","9,494","$12.99","178,339","4.6"
2025-11-13,"2","9,494","$12.99","178,339","4.6"
2025-11-12,"2","9,494","$12.99","178,339","4.6"
2025-11-11,"2","9,494","$12.99","178,339","4.6"
2025-11-10,"2","9,494","$11.89","178,339","4.6"
2025-11-09,"2","8,608","$12.99","178,339","4.6"
2025-11-08,"2","8,608","$12.99","178,339","4.6"
2025-11-07,"2","8,608","$12.99","178,339","4.6"
2025-11-06,"2","8,608","$12.99","178,339","4.6"
2025-11-05,"2","8,608","$12.99","178,339","4.6"
2025-11-04,"2","8,608","$12.99","178,132","4.6"
2025-11-03,"2","8,608","$12.99","178,132","4.6"
2025-11-02,"2","8,681","$12.99","178,132","4.6"
2025-11-01,"2","8,681","$12.99","178,132","4.6"
2025-10-31,"2","8,681","$12.99","178,132","4.6"
2025-10-30,"2","8,681","$12.99","178,132","4.6"
2025-10-29,"2","8,681","$12.99","178,132","4.6"
2025-10-28,"2","8,681","$12.99","178,132","4.6"
2025-10-27,"2","8,681","$12.99","178,112","4.6"
2025-10-26,"2","8,335","$12.99","177,952","4.6"
2025-10-25,"2","8,335","$12.99","177,952","4.6"
2025-10-24,"1","10,152","$12.99","177,952","4.6"
2025-10-23,"1","10,152","$12.99","177,952","4.6"
2025-10-22,"2","8,335","$12.99","177,952","4.6"
2025-10-21,"2","8,335","$12.99","176,862","4.6"
2025-10-20,"2","8,335","$12.99","176,862","4.6"
2025-10-19,"2","8,276","$12.99","176,862","4.6"
2025-10-18,"2","8,276","$12.99","176,862","4.6"
2025-10-17,"2","8,276","$12.99","176,862","4.6"
2025-10-16,"2","8,276","$12.99","176,862","4.6"
2025-10-15,"2","8,276","$12.99","176,862","4.6"
2025-10-14,"3","7,364","$12.99","176,862","4.6"
2025-10-13,"4","6,773","$12.99","176,862","4.6"
2025-10-12,"4","10,794","$10.79","176,862","4.6"
2025-10-11,"6","9,688","$10.79","176,862","4.6"
2025-10-10,"7","9,294","$10.79","176,862","4.6"
2025-10-09,"5","10,172","$10.79","176,862","4.6"
2025-10-08,"3","11,651","$12.99","176,862","4.6"
2025-10-07,"3","11,651","$12.99","176,862","4.6"
2025-10-06,"5","10,172","$12.99","176,862","4.6"
2025-10-05,"3","7,219","$0.00","N.A.","--"
2025-10-04,"1","9,787","$12.99","176,862","4.6"
2025-10-03,"1","9,787","$12.99","176,862","4.6"
2025-10-02,"1","9,787","$12.99","176,862","4.6"
2025-10-01,"1","9,787","$12.99","176,862","4.6"
2025-09-30,"1","9,787","$12.99","176,862","4.6"
2025-09-29,"1","9,787","$12.99","176,862","4.6"
2025-09-28,"1","10,227","$12.99","176,862","4.6"
2025-09-27,"1","10,227","$12.99","176,862","4.6"
2025-09-26,"1","10,227","$12.99","176,862","4.6"
2025-09-25,"1","10,227","$12.99","176,862","4.6"
2025-09-24,"1","10,227","$12.99","176,862","4.6"
2025-09-23,"1","10,227","$12.99","N.A.","--"
2025-09-22,"1","10,227","$12.99","N.A.","--"
2025-09-21,"1","10,847","$12.99","N.A.","--"
2025-09-20,"1","10,847","$12.99","N.A.","--"
2025-09-19,"1","10,847","$12.99","N.A.","--"
2025-09-18,"1","10,847","$12.99","N.A.","--"
2025-09-17,"1","10,847","$12.99","N.A.","--"
2025-09-16,"1","10,847","$12.99","N.A.","--"
2025-09-15,"1","10,847","$12.99","N.A.","--"
2025-09-14,"1","11,007","$12.99","N.A.","--"
2025-09-13,"1","11,007","$12.99","176,862","4.6"
2025-09-12,"1","11,007","$12.99","N.A.","--"
2025-09-11,"1","11,007","$12.99","176,838","4.6"
2025-09-10,"1","11,007","$12.99","N.A.","--"
2025-09-09,"1","11,007","$12.99","N.A.","--"
2025-09-08,"1","11,007","$12.99","N.A.","--"
2025-09-07,"1","11,405","$12.99","N.A.","--"
2025-09-06,"1","11,405","$12.99","N.A.","--"
2025-09-05,"1","11,405","$12.99","N.A.","--"
2025-09-04,"1","11,405","$12.99","176,649","4.6"
2025-09-03,"1","11,405","$12.99","N.A.","--"
2025-09-02,"1","11,405","$12.99","N.A.","--"
2025-09-01,"1","11,405","$12.99","N.A.","--"
2025-08-31,"2","9,273","$12.99","N.A.","--"
2025-08-30,"1","11,290","$12.99","N.A.","--"
2025-08-29,"1","11,290","$12.99","N.A.","--"
2025-08-28,"1","11,290","$12.99","176,411","4.6"
2025-08-27,"1","11,290","$12.99","N.A.","--"
2025-08-26,"1","11,290","$12.99","N.A.","--"
2025-08-25,"2","9,273","$12.99","N.A.","--"
2025-08-24,"2","9,592","$12.99","N.A.","--"
2025-08-23,"1","11,685","$12.99","N.A.","--"
2025-08-22,"1","11,685","$12.99","N.A.","--"
2025-08-21,"2","9,592","$12.99","N.A.","--"
2025-08-20,"2","9,592","$12.99","176,210","4.6"
2025-08-19,"1","11,685","$12.99","N.A.","--"
2025-08-18,"2","9,592","$12.99","N.A.","--"
2025-08-17,"2","9,303","$12.99","N.A.","--"
2025-08-16,"2","9,303","$12.99","N.A.","--"
2025-08-15,"1","11,321","$12.99","N.A.","--"
2025-08-14,"1","11,321","$12.99","N.A.","--"
2025-08-13,"1","11,321","$12.99","N.A.","--"
2025-08-12,"1","11,321","$12.99","175,909","4.6"
2025-08-11,"1","11,321","$12.99","N.A.","--"
2025-08-10,"2","9,003","$12.99","N.A.","--"
2025-08-09,"2","9,003","$12.99","N.A.","--"
2025-08-08,"1","10,925","$12.99","N.A.","--"
2025-08-07,"1","10,925","$12.99","N.A.","--"
2025-08-06,"1","10,925","$12.99","N.A.","--"
2025-08-05,"1","10,925","$12.99","175,658","4.6"
2025-08-04,"1","10,925","$12.99","N.A.","--"
2025-08-03,"2","9,378","$12.99","N.A.","--"
2025-08-02,"1","11,390","$12.99","N.A.","--"
2025-08-01,"1","11,390","$12.99","N.A.","--"
2025-07-31,"1","11,390","$12.99","N.A.","--"
2025-07-30,"1","11,390","$12.99","N.A.","--"
2025-07-29,"1","11,390","$12.99","175,425","4.6"
2025-07-28,"1","11,390","$12.99","175,382","4.6"
2025-07-27,"1","10,896","$12.99","N.A.","--"
2025-07-26,"1","10,896","$12.99","N.A.","--"
2025-07-25,"1","10,896","$12.99","175,282","4.6"
2025-07-24,"1","10,896","$12.99","N.A.","--"
2025-07-23,"1","10,896","$12.99","175,234","4.6"
2025-07-22,"1","10,896","$12.99","N.A.","--"
2025-07-21,"1","10,896","$12.99","N.A.","--"
2025-07-20,"1","10,551","$12.99","N.A.","--"
2025-07-19,"1","10,551","$12.99","N.A.","--"
2025-07-18,"1","10,551","$12.99","N.A.","--"
2025-07-17,"2","8,718","$12.99","175,020","4.6"
2025-07-16,"3","7,780","$12.99","N.A.","--"
2025-07-15,"3","7,780","$12.99","174,956","4.6"
2025-07-14,"4","7,169","$12.99","N.A.","--"
2025-07-13,"6","13,708","$12.99","N.A.","--"
2025-07-12,"3","16,571","$12.99","N.A.","--"
2025-07-11,"3","16,571","$12.99","N.A.","--"
2025-07-10,"3","16,571","$12.99","N.A.","--"
2025-07-09,"1","22,536","$12.99","N.A.","--"
2025-07-08,"1","22,536","$12.99","N.A.","--"
2025-07-07,"1","22,536","$12.99","N.A.","--"
2025-07-06,"1","10,649","$12.99","N.A.","--"
2025-07-05,"1","10,649","$12.99","N.A.","--"
2025-07-04,"1","10,649","$12.99","174,672","4.6"
2025-07-03,"1","10,649","$12.99","N.A.","--"
2025-07-02,"1","10,649","$12.99","N.A.","--"
2025-07-01,"1","10,649","$12.99","N.A.","--"
2025-06-30,"1","10,649","$12.99","N.A.","--"
2025-06-29,"1","11,575","$12.99","N.A.","--"
2025-06-28,"1","11,575","$12.99","N.A.","--"
2025-06-27,"1","11,575","$12.99","N.A.","--"
2025-06-26,"1","11,575","$12.99","174,448","4.6"
2025-06-25,"1","11,575","$12.99","N.A.","--"
2025-06-24,"1","11,575","$12.99","N.A.","--"
2025-06-23,"1","11,575","$12.99","N.A.","--"
2025-06-22,"1","11,535","$12.99","N.A.","--"
2025-06-21,"1","11,535","$12.99","N.A.","--"
2025-06-20,"1","11,535","$12.99","N.A.","--"
2025-06-19,"1","11,535","$12.99","N.A.","--"
2025-06-18,"1","11,535","$12.99","174,213","4.6"
2025-06-17,"1","11,535","$12.99","N.A.","--"
2025-06-16,"1","11,535","$12.99","N.A.","--"
2025-06-15,"1","11,367","$12.99","N.A.","--"
2025-06-14,"1","11,367","$12.99","N.A.","--"
2025-06-13,"1","11,367","$12.99","N.A.","--"
2025-06-12,"1","11,367","$12.99","N.A.","--"
2025-06-11,"1","11,367","$12.99","N.A.","--"
2025-06-10,"1","11,367","$12.99","173,987","4.6"
2025-06-09,"1","11,367","$12.99","N.A.","--"
2025-06-08,"2","9,113","$12.99","N.A.","--"
2025-06-07,"1","11,029","$12.99","N.A.","--"
2025-06-06,"1","11,029","$12.99","N.A.","--"
2025-06-05,"2","9,113","$12.99","N.A.","--"
2025-06-04,"1","11,029","$12.99","N.A.","--"
2025-06-03,"1","11,029","$12.99","N.A.","--"
2025-06-02,"1","11,029","$12.99","173,785","4.6"
2025-06-01,"1","10,518","$12.99","N.A.","--"
2025-05-31,"1","10,518","$12.99","N.A.","--"
2025-05-30,"1","10,518","$12.99","N.A.","--"
2025-05-29,"1","10,518","$12.99","N.A.","--"
2025-05-28,"1","10,518","$12.99","N.A.","--"
2025-05-27,"1","10,518","$12.99","N.A.","--"
2025-05-26,"1","10,518","$12.99","173,580","4.6"
2025-05-25,"1","10,220","$12.99","N.A.","--"
2025-05-24,"1","10,220","$12.99","N.A.","--"
2025-05-23,"1","10,220","$12.99","N.A.","--"
2025-05-22,"1","10,220","$12.99","N.A.","--"
2025-05-21,"1","10,220","$12.99","N.A.","--"
2025-05-20,"1","10,220","$12.99","N.A.","--"
2025-05-19,"1","10,220","$12.99","N.A.","--"
2025-05-18,"1","10,404","$12.99","173,333","4.6"
2025-05-17,"1","10,404","$12.99","N.A.","--"
2025-05-16,"1","10,404","$12.99","N.A.","--"
2025-05-15,"1","10,404","$12.99","N.A.","--"
2025-05-14,"1","10,404","$12.99","N.A.","--"
2025-05-13,"1","10,404","$12.99","N.A.","--"
2025-05-12,"2","8,550","$12.99","N.A.","--"
2025-05-11,"3","7,549","$12.99","173,145","4.6"
2025-05-10,"3","7,549","$12.99","N.A.","--"
2025-05-09,"2","8,477","$12.99","N.A.","--"
2025-05-08,"1","10,299","$12.99","N.A.","--"
2025-05-07,"2","8,477","$12.99","N.A.","--"
2025-05-06,"1","10,299","$12.99","N.A.","--"
2025-05-05,"1","10,299","$12.99","N.A.","--"
2025-05-04,"2","8,118","$12.99","172,788","4.6"
2025-05-03,"2","8,118","$12.99","N.A.","--"
2025-05-02,"1","9,834","$12.99","N.A.","--"
2025-05-01,"1","9,834","$12.99","N.A.","--"
2025-04-30,"1","9,834","$12.99","N.A.","--"
2025-04-29,"1","9,834","$12.99","N.A.","--"
2025-04-28,"2","8,118","$12.99","N.A.","--"
2025-04-27,"2","8,279","$12.99","N.A.","--"
2025-04-26,"2","8,279","$12.99","172,643","4.6"
2025-04-25,"1","10,062","$12.99","N.A.","--"
2025-04-24,"1","10,062","$12.99","N.A.","--"
2025-04-23,"1","10,062","$12.99","N.A.","--"
2025-04-22,"1","10,062","$12.99","N.A.","--"
2025-04-21,"1","10,062","$12.99","N.A.","--"
2025-04-20,"1","9,788","$12.99","N.A.","--"
2025-04-19,"1","9,788","$12.99","172,472","4.6"
2025-04-18,"1","9,788","$12.99","N.A.","--"
2025-04-17,"1","9,788","$12.99","N.A.","--"
2025-04-16,"1","9,788","$12.99","N.A.","--"
2025-04-15,"1","9,788","$12.99","N.A.","--"
2025-04-14,"1","9,788","$12.99","N.A.","--"
2025-04-13,"1","9,730","$12.99","N.A.","--"
2025-04-12,"1","9,730","$12.99","N.A.","--"
2025-04-11,"1","9,730","$12.99","172,275","4.6"
2025-04-10,"1","9,730","$12.99","N.A.","--"
2025-04-09,"1","9,730","$12.99","N.A.","--"
2025-04-08,"1","9,730","$12.99","N.A.","--"
2025-04-07,"2","8,001","$12.99","N.A.","--"
2025-04-06,"1","10,810","$12.99","N.A.","--"
2025-04-05,"1","10,810","$12.99","N.A.","--"
2025-04-04,"1","10,810","$12.99","172,093","4.6"
2025-04-03,"1","10,810","$12.99","N.A.","--"
2025-04-02,"1","10,810","$12.99","N.A.","--"
2025-04-01,"4","7,216","$12.99","N.A.","--"
2025-03-31,"5","6,749","$12.99","N.A.","--"
2025-03-30,"4","7,254","$12.99","N.A.","--"
2025-03-29,"4","7,254","$12.99","N.A.","--"
2025-03-28,"4","7,254","$12.99","N.A.","--"
2025-03-27,"3","7,899","$12.99","171,818","4.6"
2025-03-26,"3","7,899","$12.99","N.A.","--"
2025-03-25,"1","10,857","$12.99","N.A.","--"
2025-03-24,"1","10,857","$12.99","N.A.","--"
2025-03-23,"1","9,118","$12.99","N.A.","--"
2025-03-22,"1","9,118","$12.99","N.A.","--"
2025-03-21,"1","9,118","$12.99","N.A.","--"
2025-03-20,"1","9,118","$12.99","171,672","4.6"
2025-03-19,"1","9,118","$12.99","N.A.","--"
2025-03-18,"1","9,118","$12.99","N.A.","--"
2025-03-17,"1","9,118","$12.99","N.A.","--"
2025-03-16,"1","9,178","$12.99","N.A.","--"
2025-03-15,"1","9,178","$12.99","N.A.","--"
2025-03-14,"1","9,178","$12.99","N.A.","--"
2025-03-13,"1","9,178","$12.99","N.A.","--"
2025-03-12,"1","9,178","$12.99","171,522","4.6"
2025-03-11,"1","9,178","$12.99","N.A.","--"
2025-03-10,"1","9,178","$12.99","N.A.","--"
2025-03-09,"1","9,396","$12.99","N.A.","--"
2025-03-08,"1","9,396","$12.99","N.A.","--"
2025-03-07,"1","9,396","$12.99","171,380","4.6"
2025-03-06,"1","9,396","$12.99","N.A.","--"
2025-03-05,"1","9,396","$12.99","N.A.","--"
2025-03-04,"1","9,396","$12.99","N.A.","--"
2025-03-03,"1","9,396","$12.99","N.A.","--"
2025-03-02,"1","9,429","$12.99","N.A.","--"
2025-03-01,"1","9,429","$12.99","N.A.","--"
2025-02-28,"1","9,429","$12.99","171,196","4.6"
2025-02-27,"1","9,429","$12.99","N.A.","--"
2025-02-26,"1","9,429","$12.99","N.A.","--"
2025-02-25,"1","9,429","$12.99","N.A.","--"
2025-02-24,"1","9,429","$12.99","N.A.","--"
2025-02-23,"1","9,363","$12.99","N.A.","--"
2025-02-22,"1","9,363","$12.99","N.A.","--"
2025-02-21,"1","9,363","$12.99","171,000","4.6"
2025-02-20,"1","9,363","$12.99","N.A.","--"
2025-02-19,"1","9,363","$12.99","N.A.","--"
2025-02-18,"1","9,363","$12.99","N.A.","--"
2025-02-17,"1","9,363","$12.99","N.A.","--"
2025-02-16,"1","9,594","$12.99","N.A.","--"
2025-02-15,"1","9,594","$12.99","N.A.","--"
2025-02-14,"1","9,594","$12.99","170,816","4.6"
2025-02-13,"1","9,594","$12.99","N.A.","--"
2025-02-12,"1","9,594","$0.00","N.A.","--"
2025-02-11,"1","9,594","$12.99","N.A.","--"
2025-02-10,"1","9,594","$12.99","N.A.","--"
2025-02-09,"1","9,715","$12.99","N.A.","--"
2025-02-08,"1","9,715","$12.99","N.A.","--"
2025-02-07,"1","9,715","$12.99","N.A.","--"
2025-02-06,"1","9,715","$12.99","170,619","4.6"
2025-02-05,"1","9,715","$12.99","N.A.","--"
2025-02-04,"1","9,715","$12.99","N.A.","--"
2025-02-03,"1","9,715","$12.99","N.A.","--"
2025-02-02,"1","10,232","$12.99","N.A.","--"
2025-02-01,"1","10,232","$12.99","N.A.","--"
2025-01-31,"1","10,232","$12.99","N.A.","--"
2025-01-30,"1","10,232","$12.99","N.A.","--"
2025-01-29,"1","10,232","$12.99","170,418","4.6"
2025-01-28,"1","10,232","$12.99","N.A.","--"
2025-01-27,"1","10,232","$12.99","N.A.","--"
2025-01-26,"2","7,898","$12.99","N.A.","--"
2025-01-25,"2","7,898","$12.99","N.A.","--"
2025-01-24,"2","7,898","$12.99","N.A.","--"
2025-01-23,"2","7,898","$12.99","N.A.","--"
2025-01-22,"1","9,645","$12.99","170,245","4.6"
2025-01-21,"1","9,645","$12.99","N.A.","--"
2025-01-20,"1","9,645","$12.99","N.A.","--"
2025-01-19,"1","10,637","$12.99","N.A.","--"
2025-01-18,"1","10,637","$12.99","N.A.","--"
2025-01-17,"2","8,725","$12.99","N.A.","--"
2025-01-16,"1","10,637","$12.99","N.A.","--"
2025-01-15,"1","10,637","$12.99","170,051","4.6"
2025-01-14,"1","10,637","$12.99","N.A.","--"
2025-01-13,"1","10,637","$12.99","N.A.","--"
2025-01-12,"1","10,868","$12.99","N.A.","--"
2025-01-11,"1","10,868","$12.99","N.A.","--"
2025-01-10,"1","10,868","$12.99","N.A.","--"
