Catalyst Product Historical Data 
Report Generated at: Tue May 26 2026 00:48:26 GMT+0900 (한국 표준시)
Product ASIN: B0DVJ7BLQ7
DATE,RANK,UNITS SOLD,PRICE,REVIEWS,STAR RATING
2026-03-23,"184","2,676","$29.97","13,307","4.7"
2026-03-22,"178","2,324","$29.97","13,307","4.7"
2026-03-21,"160","2,427","$29.97","13,307","4.7"
2026-03-20,"166","2,391","$29.97","13,307","4.7"
2026-03-19,"166","2,391","$29.97","13,307","4.7"
2026-03-18,"177","2,329","$29.97","13,307","4.7"
2026-03-17,"182","2,303","$29.97","13,307","4.7"
2026-03-16,"200","2,214","$29.97","13,307","4.7"
2026-03-15,"193","2,229","$0.00","N.A.","--"
2026-03-14,"185","2,269","$29.97","13,272","4.7"
2026-03-13,"178","2,306","$29.97","13,272","4.7"
2026-03-12,"169","2,356","$29.97","13,272","4.7"
2026-03-11,"182","2,285","$29.97","13,272","4.7"
2026-03-10,"207","2,164","$29.97","13,272","4.7"
2026-03-09,"237","2,040","$29.97","13,272","4.7"
2026-03-08,"246","1,966","$29.97","13,241","4.7"
2026-03-07,"246","1,966","$29.97","13,241","4.7"
2026-03-06,"252","1,944","$29.97","13,241","4.7"
2026-03-05,"253","1,941","$29.97","13,241","4.7"
2026-03-04,"264","1,903","$29.97","13,241","4.7"
2026-03-03,"282","1,844","$29.97","13,241","4.7"
2026-03-02,"277","1,860","$29.97","13,241","4.7"
2026-03-01,"226","2,117","$29.97","13,178","4.7"
2026-02-28,"433","1,550","$29.97","13,178","4.7"
2026-02-27,"410","1,595","$29.97","13,178","4.7"
2026-02-26,"415","1,585","$29.97","13,178","4.7"
2026-02-25,"457","1,507","$29.97","13,178","4.7"
2026-02-24,"473","1,480","$29.97","13,178","4.7"
2026-02-23,"503","1,431","$29.97","13,178","4.7"
2026-02-22,"510","1,462","$29.97","13,178","4.7"
2026-02-21,"365","1,761","$29.97","13,132","4.7"
2026-02-20,"378","1,729","$29.97","13,132","4.7"
2026-02-19,"336","1,837","$29.97","13,132","4.7"
2026-02-18,"291","1,969","$29.97","13,132","4.7"
2026-02-17,"268","2,045","$29.97","13,132","4.7"
2026-02-16,"264","2,059","$29.97","13,132","4.7"
2026-02-15,"268","1,857","$29.97","13,132","4.7"
2026-02-14,"252","1,911","$29.97","13,072","4.7"
2026-02-13,"232","1,984","$29.97","13,072","4.7"
2026-02-12,"220","2,031","$29.97","13,072","4.7"
2026-02-11,"219","2,035","$29.97","13,072","4.7"
2026-02-10,"235","1,972","$29.97","13,072","4.7"
2026-02-09,"252","1,911","$29.97","13,072","4.7"
2026-02-08,"253","1,901","$29.97","13,072","4.7"
2026-02-07,"234","1,972","$29.97","13,072","4.7"
2026-02-06,"222","2,021","$29.97","13,035","4.7"
2026-02-05,"216","2,046","$29.97","13,035","4.7"
2026-02-04,"220","2,029","$29.97","13,035","4.7"
2026-02-03,"226","2,004","$29.97","13,035","4.7"
2026-02-02,"237","1,960","$29.97","13,035","4.7"
2026-02-01,"224","1,883","$29.97","13,035","4.7"
2026-01-31,"223","1,887","$29.97","13,035","4.7"
2026-01-30,"195","2,022","$29.97","13,035","4.7"
2026-01-29,"186","2,070","$29.97","13,035","4.7"
2026-01-28,"193","2,032","$29.97","13,238","4.7"
2026-01-27,"210","1,946","$29.97","13,238","4.7"
2026-01-26,"209","1,951","$29.97","13,238","4.7"
2026-01-25,"181","1,865","$29.97","13,238","4.7"
2026-01-24,"180","1,871","$29.97","13,238","4.7"
2026-01-23,"175","1,898","$29.97","13,238","4.7"
2026-01-22,"168","1,938","$29.97","13,238","4.7"
2026-01-21,"179","1,876","$29.97","13,238","4.7"
2026-01-20,"179","1,876","$29.97","13,110","4.7"
2026-01-19,"182","1,860","$0.00","N.A.","--"
2026-01-18,"184","2,008","$29.97","13,110","4.7"
2026-01-17,"178","2,044","$29.97","13,110","4.7"
2026-01-16,"171","2,088","$29.97","13,110","4.7"
2026-01-15,"168","2,108","$28.99","13,110","4.7"
2026-01-14,"186","1,996","$28.99","13,110","4.7"
2026-01-13,"213","1,852","$28.99","13,110","4.7"
2026-01-12,"227","1,787","$28.99","13,110","4.7"
2026-01-11,"229","1,774","$28.99","13,110","4.7"
2026-01-10,"220","1,816","$28.99","13,110","4.7"
2026-01-09,"223","1,802","$28.99","13,110","4.7"
2026-01-08,"197","1,934","$28.99","13,110","4.7"
2026-01-07,"189","1,980","$23.98","13,110","4.7"
2026-01-06,"199","1,923","$23.98","13,110","4.7"
2026-01-05,"194","1,951","$23.98","13,110","4.7"
2026-01-04,"183","1,916","$23.98","13,110","4.7"
2026-01-03,"148","2,150","$23.98","13,110","4.7"
2026-01-02,"100","2,626","$23.98","13,110","4.7"
2026-01-01,"140","2,215","$28.99","13,110","4.7"
2025-12-31,"163","2,042","$28.99","13,073","4.7"
2025-12-30,"166","2,021","$28.99","13,073","4.7"
2025-12-29,"196","1,844","$28.99","13,073","4.7"
2025-12-28,"196","1,779","$28.99","13,073","4.7"
2025-12-27,"191","1,806","$28.99","13,073","4.7"
2025-12-26,"186","1,833","$28.99","13,073","4.7"
2025-12-25,"195","1,784","$28.99","13,073","4.7"
2025-12-24,"221","1,658","$28.99","13,035","4.7"
2025-12-23,"233","1,607","$28.99","13,035","4.7"
2025-12-22,"262","1,497","$28.99","13,035","4.7"
2025-12-21,"272","1,985","$28.99","13,035","4.7"
2025-12-20,"264","2,022","$28.47","13,035","4.7"
2025-12-19,"265","2,017","$28.47","13,035","4.7"
2025-12-18,"273","1,981","$28.47","13,035","4.7"
2025-12-17,"291","1,904","$28.47","12,999","4.7"
2025-12-16,"256","2,061","$28.47","12,999","4.7"
2025-12-15,"283","1,937","$29.97","12,999","4.7"
2025-12-14,"299","1,837","$25.71","12,999","4.7"
2025-12-13,"290","1,872","$25.71","12,999","4.7"
2025-12-12,"267","1,970","$25.71","12,999","4.7"
2025-12-11,"262","1,992","$29.97","12,999","4.7"
2025-12-10,"259","2,006","$29.97","12,951","4.7"
2025-12-09,"254","2,030","$29.97","12,951","4.7"
2025-12-08,"265","1,979","$29.97","12,951","4.7"
2025-12-07,"253","1,998","$29.97","12,951","4.7"
2025-12-06,"251","2,008","$29.97","12,951","4.7"
2025-12-05,"264","1,944","$29.97","12,951","4.7"
2025-12-04,"264","1,944","$29.97","12,951","4.7"
2025-12-03,"274","1,899","$29.97","12,951","4.7"
2025-12-02,"280","1,872","$29.97","12,925","4.7"
2025-12-01,"236","2,087","$22.49","12,925","4.7"
2025-11-30,"256","2,074","$22.49","12,925","4.7"
2025-11-29,"224","2,254","$23.98","12,925","4.7"
2025-11-28,"195","2,451","$23.98","12,925","4.7"
2025-11-27,"208","2,358","$23.98","12,925","4.7"
2025-11-26,"209","2,351","$23.98","12,925","4.7"
2025-11-25,"214","2,318","$23.98","12,805","4.7"
2025-11-24,"211","2,338","$29.97","12,805","4.7"
2025-11-23,"208","1,937","$29.97","12,805","4.7"
2025-11-22,"196","2,005","$29.97","12,805","4.7"
2025-11-21,"217","1,889","$29.97","12,805","4.7"
2025-11-20,"215","1,900","$29.97","12,805","4.7"
2025-11-19,"221","1,869","$29.97","12,805","4.7"
2025-11-18,"220","1,874","$29.97","12,805","4.7"
2025-11-17,"244","1,761","$29.97","12,805","4.7"
2025-11-16,"248","1,602","$29.97","12,805","4.7"
2025-11-15,"233","1,661","$29.97","12,805","4.7"
2025-11-14,"227","1,687","$29.97","12,805","4.7"
2025-11-13,"223","1,704","$29.97","12,805","4.7"
2025-11-12,"209","1,768","$29.97","12,805","4.7"
2025-11-11,"217","1,731","$29.97","12,805","4.7"
2025-11-10,"229","1,678","$29.97","12,805","4.7"
2025-11-09,"202","1,760","$29.97","12,805","4.7"
2025-11-08,"186","1,836","$29.97","12,805","4.7"
2025-11-07,"177","1,883","$0.00","N.A.","--"
2025-11-06,"168","1,933","$29.97","12,805","4.7"
2025-11-05,"151","2,037","$29.97","12,805","4.7"
2025-11-04,"148","2,057","$0.00","N.A.","--"
2025-11-03,"144","2,084","$29.97","12,764","4.7"
2025-11-02,"137","2,063","$23.99","12,764","4.7"
2025-11-01,"145","2,007","$23.99","12,764","4.7"
2025-10-31,"148","1,987","$23.99","12,764","4.7"
2025-10-30,"149","1,980","$23.99","12,764","4.7"
2025-10-29,"152","1,961","$23.99","12,764","4.7"
2025-10-28,"145","2,007","$23.99","12,757","4.7"
2025-10-27,"150","1,974","$23.99","12,730","4.7"
2025-10-26,"162","1,879","$23.99","12,730","4.7"
2025-10-25,"178","1,798","$23.99","12,730","4.7"
2025-10-24,"172","1,827","$23.99","12,730","4.7"
2025-10-23,"161","1,884","$23.99","12,730","4.7"
2025-10-22,"216","1,638","$23.99","12,730","4.7"
2025-10-21,"237","1,565","$23.99","12,706","4.7"
2025-10-20,"237","1,565","$23.99","12,706","4.7"
2025-10-19,"236","1,529","$29.97","12,706","4.7"
2025-10-18,"201","1,659","$29.97","12,706","4.7"
2025-10-17,"201","1,659","$29.97","12,706","4.7"
2025-10-16,"192","1,697","$29.97","12,706","4.7"
2025-10-15,"192","1,697","$29.97","12,706","4.7"
2025-10-14,"208","1,631","$29.97","12,663","4.7"
2025-10-13,"212","1,615","$29.97","12,663","4.7"
2025-10-12,"217","2,583","$29.97","12,663","4.7"
2025-10-11,"207","2,652","$23.98","12,663","4.7"
2025-10-10,"227","2,519","$23.98","12,663","4.7"
2025-10-09,"226","2,525","$23.98","12,663","4.7"
2025-10-08,"287","2,203","$29.97","12,663","4.7"
2025-10-07,"221","2,557","$29.97","12,663","4.7"
2025-10-06,"224","2,538","$25.59","12,550","4.7"
2025-10-05,"192","1,802","$29.97","12,550","4.7"
2025-10-04,"187","1,824","$29.97","12,550","4.7"
2025-10-03,"165","1,930","$29.97","12,550","4.7"
2025-10-02,"161","1,952","$29.97","12,550","4.7"
2025-10-01,"150","2,014","$29.97","12,550","4.7"
2025-09-30,"167","1,920","$29.97","12,550","4.7"
2025-09-29,"203","1,756","$29.97","12,550","4.7"
2025-09-28,"197","1,644","$29.97","12,446","4.7"
2025-09-27,"206","1,606","$29.97","12,446","4.7"
2025-09-26,"181","1,718","$29.97","12,446","4.7"
2025-09-25,"178","1,732","$29.97","12,446","4.7"
2025-09-24,"189","1,680","$29.97","N.A.","--"
2025-09-23,"222","1,544","$29.97","N.A.","--"
2025-09-22,"221","1,548","$29.97","N.A.","--"
2025-09-21,"236","1,580","$29.97","N.A.","--"
2025-09-20,"228","1,609","$29.97","N.A.","--"
2025-09-19,"228","1,609","$29.97","N.A.","--"
2025-09-18,"212","1,674","$29.97","N.A.","--"
2025-09-17,"241","1,562","$29.97","N.A.","--"
2025-09-16,"254","1,517","$29.97","N.A.","--"
2025-09-15,"254","1,517","$29.97","12,446","4.7"
2025-09-14,"232","1,624","$29.97","N.A.","--"
2025-09-13,"232","1,624","$29.97","N.A.","--"
2025-09-12,"219","1,675","$29.97","N.A.","--"
2025-09-11,"216","1,687","$29.97","N.A.","--"
2025-09-10,"212","1,704","$29.97","N.A.","--"
2025-09-09,"211","1,708","$29.97","N.A.","--"
2025-09-08,"220","1,671","$29.97","N.A.","--"
2025-09-07,"216","1,745","$29.97","N.A.","--"
2025-09-06,"216","1,745","$29.97","12,411","4.7"
2025-09-05,"216","1,745","$29.97","N.A.","--"
2025-09-04,"227","1,699","$29.97","N.A.","--"
2025-09-03,"227","1,699","$29.97","N.A.","--"
2025-09-02,"244","1,634","$29.97","N.A.","--"
2025-09-01,"274","1,532","$29.97","N.A.","--"
2025-08-31,"291","1,362","$29.97","N.A.","--"
2025-08-30,"279","1,395","$29.97","N.A.","--"
2025-08-29,"239","1,525","$29.97","12,376","4.7"
2025-08-28,"214","1,622","$29.97","N.A.","--"
2025-08-27,"214","1,622","$29.97","N.A.","--"
2025-08-26,"233","1,547","$29.97","N.A.","--"
2025-08-25,"270","1,422","$29.97","N.A.","--"
2025-08-24,"278","1,460","$29.97","N.A.","--"
2025-08-23,"260","1,518","$29.97","N.A.","--"
2025-08-22,"263","1,507","$29.97","N.A.","--"
2025-08-21,"259","1,521","$29.97","12,342","4.7"
2025-08-20,"265","1,501","$29.97","N.A.","--"
2025-08-19,"268","1,491","$29.97","N.A.","--"
2025-08-18,"323","1,335","$29.97","N.A.","--"
2025-08-17,"331","1,339","$29.97","N.A.","--"
2025-08-16,"291","1,440","$29.97","N.A.","--"
2025-08-15,"287","1,451","$29.97","N.A.","--"
2025-08-14,"310","1,390","$29.97","12,318","4.7"
2025-08-13,"325","1,353","$29.97","N.A.","--"
2025-08-12,"324","1,356","$29.97","N.A.","--"
2025-08-11,"329","1,344","$0.00","N.A.","--"
2025-08-10,"334","1,263","$29.97","N.A.","--"
2025-08-09,"319","1,297","$29.97","N.A.","--"
2025-08-08,"319","1,297","$29.97","N.A.","--"
2025-08-07,"344","1,241","$29.99","N.A.","--"
2025-08-06,"344","1,241","$29.99","N.A.","--"
2025-08-05,"353","1,222","$29.99","N.A.","--"
2025-08-04,"373","1,183","$29.99","12,255","4.7"
2025-08-03,"389","1,179","$29.99","N.A.","--"
2025-08-02,"364","1,227","$29.99","N.A.","--"
2025-08-01,"350","1,255","$29.99","N.A.","--"
2025-07-31,"336","1,286","$29.99","N.A.","--"
2025-07-30,"313","1,340","$29.99","N.A.","--"
2025-07-29,"312","1,343","$29.99","N.A.","--"
2025-07-28,"317","1,330","$29.99","N.A.","--"
2025-07-27,"348","1,235","$29.99","N.A.","--"
2025-07-26,"344","1,243","$29.99","N.A.","--"
2025-07-25,"344","1,243","$29.99","N.A.","--"
2025-07-24,"344","1,243","$29.99","N.A.","--"
2025-07-23,"333","1,267","$29.99","N.A.","--"
2025-07-22,"348","1,235","$29.99","N.A.","--"
2025-07-21,"373","1,185","$29.99","N.A.","--"
2025-07-20,"382","1,173","$29.99","N.A.","--"
2025-07-19,"374","1,187","$29.99","N.A.","--"
2025-07-18,"382","1,173","$29.99","N.A.","--"
2025-07-17,"380","1,176","$29.99","N.A.","--"
2025-07-16,"375","1,185","$29.99","N.A.","--"
2025-07-15,"406","1,131","$29.99","N.A.","--"
2025-07-14,"376","1,184","$29.99","N.A.","--"
2025-07-13,"364","2,633","$29.99","N.A.","--"
2025-07-12,"285","3,081","$29.99","N.A.","--"
2025-07-11,"279","3,123","$29.99","N.A.","--"
2025-07-10,"278","3,130","$29.99","N.A.","--"
2025-07-09,"363","2,637","$29.99","N.A.","--"
2025-07-08,"424","2,379","$29.99","N.A.","--"
2025-07-07,"388","2,524","$29.99","N.A.","--"
2025-07-06,"398","1,150","$29.99","N.A.","--"
2025-07-05,"380","1,182","$29.99","N.A.","--"
2025-07-04,"367","1,207","$29.99","12,111","4.7"
2025-07-03,"361","1,218","$29.99","N.A.","--"
2025-07-02,"355","1,230","$29.99","N.A.","--"
2025-07-01,"360","1,220","$29.99","N.A.","--"
2025-06-30,"383","1,176","$29.99","N.A.","--"
2025-06-29,"376","1,338","$29.99","N.A.","--"
2025-06-28,"365","1,361","$29.99","N.A.","--"
2025-06-27,"354","1,385","$29.99","12,072","4.7"
2025-06-26,"351","1,391","$29.99","N.A.","--"
2025-06-25,"344","1,407","$29.99","N.A.","--"
2025-06-24,"345","1,405","$29.99","N.A.","--"
2025-06-23,"370","1,350","$29.99","N.A.","--"
2025-06-22,"363","1,350","$29.99","N.A.","--"
2025-06-21,"332","1,422","$29.99","N.A.","--"
2025-06-20,"326","1,437","$29.99","N.A.","--"
2025-06-19,"313","1,470","$29.99","11,981","4.7"
2025-06-18,"331","1,424","$29.99","N.A.","--"
2025-06-17,"368","1,339","$29.99","N.A.","--"
2025-06-16,"365","1,346","$29.99","N.A.","--"
2025-06-15,"357","1,348","$29.99","N.A.","--"
2025-06-14,"350","1,364","$29.99","N.A.","--"
2025-06-13,"342","1,382","$29.99","N.A.","--"
2025-06-12,"338","1,391","$29.99","N.A.","--"
2025-06-11,"367","1,327","$29.99","N.A.","--"
2025-06-10,"382","1,297","$29.99","N.A.","--"
2025-06-09,"365","1,331","$29.99","N.A.","--"
2025-06-08,"364","1,328","$29.99","11,937","4.7"
2025-06-07,"365","1,326","$29.99","N.A.","--"
2025-06-06,"367","1,322","$29.99","N.A.","--"
2025-06-05,"361","1,335","$29.99","N.A.","--"
2025-06-04,"369","1,318","$29.99","N.A.","--"
2025-06-03,"356","1,345","$29.99","N.A.","--"
2025-06-02,"351","1,356","$29.99","N.A.","--"
2025-06-01,"352","1,302","$29.99","N.A.","--"
2025-05-31,"333","1,344","$29.99","N.A.","--"
2025-05-30,"323","1,367","$29.99","N.A.","--"
2025-05-29,"326","1,360","$29.99","N.A.","--"
2025-05-28,"345","1,317","$29.99","N.A.","--"
2025-05-27,"345","1,317","$29.99","N.A.","--"
2025-05-26,"350","1,306","$29.99","N.A.","--"
2025-05-25,"342","1,243","$29.99","N.A.","--"
2025-05-24,"320","1,291","$29.99","N.A.","--"
2025-05-23,"315","1,303","$29.99","N.A.","--"
2025-05-22,"321","1,289","$29.99","N.A.","--"
2025-05-21,"331","1,266","$29.99","N.A.","--"
2025-05-20,"337","1,253","$29.99","N.A.","--"
2025-05-19,"345","1,236","$29.99","N.A.","--"
2025-05-18,"356","1,325","$29.99","N.A.","--"
2025-05-17,"326","1,393","$29.99","N.A.","--"
2025-05-16,"321","1,404","$29.99","N.A.","--"
2025-05-15,"308","1,437","$29.99","N.A.","--"
2025-05-14,"283","1,504","$29.99","N.A.","--"
2025-05-13,"298","1,463","$29.99","N.A.","--"
2025-05-12,"361","1,315","$29.99","N.A.","--"
2025-05-11,"373","1,257","$29.99","N.A.","--"
2025-05-10,"364","1,275","$29.99","N.A.","--"
2025-05-09,"384","1,236","$29.99","11,827","4.7"
2025-05-08,"362","1,279","$29.99","N.A.","--"
2025-05-07,"330","1,348","$29.99","N.A.","--"
2025-05-06,"328","1,352","$29.99","N.A.","--"
2025-05-05,"363","1,277","$29.99","N.A.","--"
2025-05-04,"393","1,246","$29.99","N.A.","--"
2025-05-03,"391","1,250","$29.99","N.A.","--"
2025-05-02,"390","1,251","$29.99","N.A.","--"
2025-05-01,"361","1,306","$29.99","N.A.","--"
2025-04-30,"365","1,299","$29.99","N.A.","--"
2025-04-29,"359","1,310","$29.99","N.A.","--"
2025-04-28,"339","1,352","$29.99","N.A.","--"
2025-04-27,"359","1,257","$29.99","N.A.","--"
2025-04-26,"378","1,220","$29.99","N.A.","--"
2025-04-25,"347","1,281","$29.99","N.A.","--"
2025-04-24,"316","1,350","$29.99","N.A.","--"
2025-04-23,"275","1,456","$29.99","N.A.","--"
2025-04-22,"286","1,426","$29.99","N.A.","--"
2025-04-21,"264","1,488","$29.99","N.A.","--"
2025-04-20,"294","1,413","$29.99","N.A.","--"
2025-04-19,"314","1,364","$29.99","N.A.","--"
2025-04-18,"302","1,393","$29.99","N.A.","--"
2025-04-17,"255","1,522","$29.99","N.A.","--"
2025-04-16,"251","1,535","$29.99","N.A.","--"
2025-04-15,"261","1,504","$29.99","N.A.","--"
2025-04-14,"314","1,364","$29.99","N.A.","--"
2025-04-13,"349","1,273","$29.99","N.A.","--"
2025-04-12,"369","1,233","$29.99","N.A.","--"
2025-04-11,"4,227","200","$29.99","N.A.","--"
2025-04-10,"3,504","236","$29.99","N.A.","--"
2025-04-09,"3,057","266","$29.99","25","4.8"
2025-04-08,"3,607","230","$29.99","N.A.","--"
2025-04-07,"4,118","204","$29.99","N.A.","--"
2025-04-06,"3,796","222","$29.99","N.A.","--"
2025-04-05,"4,284","199","$29.99","N.A.","--"
2025-04-04,"3,798","222","$29.99","N.A.","--"
2025-04-03,"3,788","222","$29.99","N.A.","--"
2025-04-02,"4,383","195","$29.99","N.A.","--"
2025-04-01,"4,285","199","$29.99","N.A.","--"
2025-03-31,"4,783","180","$29.99","N.A.","--"
2025-03-30,"5,825","152","$29.99","N.A.","--"
2025-03-29,"5,888","150","$29.99","N.A.","--"
2025-03-28,"6,216","142","$29.99","N.A.","--"
2025-03-27,"6,557","135","$29.99","N.A.","--"
2025-03-26,"7,540","118","$29.99","N.A.","--"
2025-03-25,"7,908","112","$29.99","N.A.","--"
2025-03-24,"8,465","105","$29.99","N.A.","--"
2025-03-23,"9,480","87","$29.99","N.A.","--"
2025-03-22,"9,516","87","$29.99","N.A.","--"
2025-03-21,"9,728","85","$29.99","N.A.","--"
2025-03-20,"10,233","80","$29.99","N.A.","--"
2025-03-19,"9,039","92","$29.99","N.A.","--"
2025-03-18,"10,909","75","$29.99","N.A.","--"
2025-03-17,"14,202","56","$29.99","N.A.","--"
2025-03-16,"13,969","57","$29.99","N.A.","--"
2025-03-15,"14,298","55","$29.99","N.A.","--"
2025-03-14,"12,891","62","$29.99","N.A.","--"
2025-03-13,"16,837","46","$29.99","N.A.","--"
2025-03-12,"15,818","49","$29.99","N.A.","--"
2025-03-11,"14,475","54","$29.99","N.A.","--"
2025-03-10,"15,912","49","$29.99","N.A.","--"
2025-03-09,"63,335","8","$29.99","N.A.","--"
2025-03-08,"NaN","N.A.","$0.00","N.A.","--"
2025-03-07,"NaN","N.A.","$0.00","N.A.","--"
2025-03-06,"NaN","N.A.","$0.00","N.A.","--"
2025-03-05,"NaN","N.A.","$0.00","N.A.","--"
2025-03-04,"NaN","N.A.","$0.00","N.A.","--"
2025-03-03,"NaN","N.A.","$0.00","N.A.","--"
2025-03-02,"NaN","N.A.","$0.00","N.A.","--"
2025-03-01,"NaN","N.A.","$0.00","N.A.","--"
2025-02-28,"NaN","N.A.","$0.00","N.A.","--"
2025-02-27,"NaN","N.A.","$0.00","N.A.","--"
2025-02-26,"NaN","N.A.","$0.00","N.A.","--"
2025-02-25,"NaN","N.A.","$0.00","N.A.","--"
2025-02-24,"NaN","N.A.","$0.00","N.A.","--"
2025-02-23,"NaN","N.A.","$0.00","N.A.","--"
2025-02-22,"NaN","N.A.","$0.00","N.A.","--"
2025-02-21,"NaN","N.A.","$0.00","N.A.","--"
2025-02-20,"NaN","N.A.","$0.00","N.A.","--"
2025-02-19,"NaN","N.A.","$0.00","N.A.","--"
2025-02-18,"NaN","N.A.","$0.00","N.A.","--"
2025-02-17,"NaN","N.A.","$0.00","N.A.","--"
2025-02-16,"NaN","N.A.","$0.00","N.A.","--"
2025-02-15,"NaN","N.A.","$0.00","N.A.","--"
2025-02-14,"NaN","N.A.","$0.00","N.A.","--"
2025-02-13,"NaN","N.A.","$0.00","N.A.","--"
2025-02-12,"NaN","N.A.","$0.00","N.A.","--"
2025-02-11,"NaN","N.A.","$0.00","N.A.","--"
2025-02-10,"NaN","N.A.","$0.00","N.A.","--"
2025-02-09,"NaN","N.A.","$0.00","N.A.","--"
2025-02-08,"NaN","N.A.","$0.00","N.A.","--"
2025-02-07,"NaN","N.A.","$0.00","N.A.","--"
2025-02-06,"NaN","N.A.","$0.00","N.A.","--"
2025-02-05,"NaN","N.A.","$0.00","N.A.","--"
2025-02-04,"NaN","N.A.","$0.00","N.A.","--"
2025-02-03,"NaN","N.A.","$0.00","N.A.","--"
2025-02-02,"NaN","N.A.","$0.00","N.A.","--"
2025-02-01,"NaN","N.A.","$0.00","N.A.","--"
2025-01-31,"NaN","N.A.","$0.00","N.A.","--"
2025-01-30,"NaN","N.A.","$0.00","N.A.","--"
2025-01-29,"NaN","N.A.","$0.00","N.A.","--"
2025-01-28,"NaN","N.A.","$0.00","N.A.","--"
2025-01-27,"NaN","N.A.","$0.00","N.A.","--"
2025-01-26,"NaN","N.A.","$0.00","N.A.","--"
2025-01-25,"NaN","N.A.","$0.00","N.A.","--"
2025-01-24,"NaN","N.A.","$0.00","N.A.","--"
2025-01-23,"NaN","N.A.","$0.00","N.A.","--"
2025-01-22,"NaN","N.A.","$0.00","N.A.","--"
2025-01-21,"NaN","N.A.","$0.00","N.A.","--"
2025-01-20,"NaN","N.A.","$0.00","N.A.","--"
2025-01-19,"NaN","N.A.","$0.00","N.A.","--"
2025-01-18,"NaN","N.A.","$0.00","N.A.","--"
2025-01-17,"NaN","N.A.","$0.00","N.A.","--"
2025-01-16,"NaN","N.A.","$0.00","N.A.","--"
2025-01-15,"NaN","N.A.","$0.00","N.A.","--"
