Catalyst Product Historical Data 
Report Generated at: Tue May 26 2026 00:48:49 GMT+0900 (한국 표준시)
Product ASIN: B0DVHVB9DY
DATE,RANK,UNITS SOLD,PRICE,REVIEWS,STAR RATING
2026-03-06,"2,161","515","$18.99","4,860","4.7"
2026-03-05,"2,118","524","$18.99","4,860","4.7"
2026-03-04,"1,991","551","$18.99","4,860","4.7"
2026-03-03,"2,079","532","$18.99","4,860","4.7"
2026-03-02,"2,159","516","$18.99","4,860","4.7"
2026-03-01,"2,185","524","$18.99","4,860","4.7"
2026-02-28,"2,021","559","$18.99","4,860","4.7"
2026-02-27,"2,072","548","$18.99","4,860","4.7"
2026-02-26,"2,047","553","$18.99","4,844","4.7"
2026-02-25,"2,107","540","$18.99","4,844","4.7"
2026-02-24,"2,242","513","$18.99","4,844","4.7"
2026-02-23,"2,235","515","$18.99","4,844","4.7"
2026-02-22,"2,139","505","$18.99","4,844","4.7"
2026-02-21,"1,963","544","$18.99","4,844","4.7"
2026-02-20,"1,879","565","$18.99","4,844","4.7"
2026-02-19,"1,877","565","$18.99","4,828","4.7"
2026-02-18,"1,923","554","$18.99","4,828","4.7"
2026-02-17,"1,993","537","$18.99","4,828","4.7"
2026-02-16,"1,830","577","$18.99","4,828","4.7"
2026-02-15,"2,009","518","$18.99","4,828","4.7"
2026-02-14,"2,077","504","$18.99","4,828","4.7"
2026-02-13,"2,316","460","$18.99","4,828","4.7"
2026-02-12,"2,282","466","$18.99","4,797","4.7"
2026-02-11,"2,340","456","$18.99","4,797","4.7"
2026-02-10,"2,396","447","$18.99","4,797","4.7"
2026-02-09,"2,505","430","$18.99","4,797","4.7"
2026-02-08,"2,488","455","$18.99","4,797","4.7"
2026-02-07,"2,305","484","$18.99","4,797","4.7"
2026-02-06,"1,969","549","$18.99","4,797","4.7"
2026-02-05,"1,904","563","$18.99","4,797","4.7"
2026-02-04,"1,840","578","$18.99","4,768","4.7"
2026-02-03,"1,842","578","$18.99","4,768","4.7"
2026-02-02,"1,970","549","$18.99","4,768","4.7"
2026-02-01,"1,918","486","$18.99","4,768","4.7"
2026-01-31,"1,838","502","$18.99","4,768","4.7"
2026-01-30,"1,961","477","$18.99","4,768","4.7"
2026-01-29,"1,830","503","$18.99","4,768","4.7"
2026-01-28,"1,775","515","$18.99","4,739","4.7"
2026-01-27,"1,814","507","$18.99","4,739","4.7"
2026-01-26,"1,829","504","$18.99","4,739","4.7"
2026-01-25,"1,668","462","$18.99","4,739","4.7"
2026-01-24,"1,529","494","$18.99","4,739","4.7"
2026-01-23,"1,574","483","$18.99","4,739","4.7"
2026-01-22,"1,605","476","$18.99","4,739","4.7"
2026-01-21,"1,553","488","$18.99","4,739","4.7"
2026-01-20,"1,597","478","$18.99","4,694","4.7"
2026-01-19,"1,760","444","$0.00","N.A.","--"
2026-01-18,"1,923","435","$18.99","4,694","4.7"
2026-01-17,"1,733","471","$18.99","4,694","4.7"
2026-01-16,"1,671","484","$18.99","4,694","4.7"
2026-01-15,"1,778","462","$18.99","4,694","4.7"
2026-01-14,"1,831","452","$18.99","4,694","4.7"
2026-01-13,"1,951","430","$18.99","4,694","4.7"
2026-01-12,"1,880","443","$18.99","4,694","4.7"
2026-01-11,"1,861","432","$18.99","4,694","4.7"
2026-01-10,"1,870","430","$18.99","4,694","4.7"
2026-01-09,"1,844","435","$18.99","4,694","4.7"
2026-01-08,"1,947","417","$18.99","4,694","4.7"
2026-01-07,"2,127","389","$18.99","4,694","4.7"
2026-01-06,"2,149","386","$18.99","4,694","4.7"
2026-01-05,"2,225","375","$18.99","4,694","4.7"
2026-01-04,"1,963","459","$18.99","4,694","4.7"
2026-01-03,"1,708","506","$18.99","4,694","4.7"
2026-01-02,"1,182","643","$18.99","4,616","4.7"
2026-01-01,"2,036","447","$18.99","4,616","4.7"
2025-12-31,"2,169","427","$18.99","4,616","4.7"
2025-12-30,"2,292","409","$18.99","4,616","4.7"
2025-12-29,"2,476","386","$18.99","4,616","4.7"
2025-12-28,"2,434","300","$18.99","4,616","4.7"
2025-12-27,"2,173","329","$18.99","4,616","4.7"
2025-12-26,"2,184","328","$18.99","4,616","4.7"
2025-12-25,"2,115","337","$18.99","4,601","4.7"
2025-12-24,"2,188","327","$18.99","4,601","4.7"
2025-12-23,"2,216","324","$18.99","4,601","4.7"
2025-12-22,"2,274","317","$18.99","4,601","4.7"
2025-12-21,"2,112","501","$18.99","4,601","4.7"
2025-12-20,"2,000","522","$18.99","4,601","4.7"
2025-12-19,"1,918","538","$18.99","4,601","4.7"
2025-12-18,"1,883","545","$18.99","4,581","4.7"
2025-12-17,"1,858","551","$18.99","4,581","4.7"
2025-12-16,"1,877","547","$18.99","4,581","4.7"
2025-12-15,"1,825","558","$18.99","4,581","4.7"
2025-12-14,"1,794","532","$18.99","4,581","4.7"
2025-12-13,"1,660","564","$18.99","4,581","4.7"
2025-12-12,"1,680","559","$18.99","4,581","4.7"
2025-12-11,"1,594","581","$18.99","4,553","4.7"
2025-12-10,"1,630","572","$18.99","4,553","4.7"
2025-12-09,"1,637","570","$18.99","4,553","4.7"
2025-12-08,"1,895","510","$18.99","4,553","4.7"
2025-12-07,"2,373","386","$18.99","4,553","4.7"
2025-12-06,"2,232","406","$18.99","4,553","4.7"
2025-12-05,"2,034","439","$0.00","4,553","4.7"
2025-12-04,"1,900","464","$0.00","4,553","4.7"
2025-12-03,"1,812","482","$0.00","4,537","4.7"
2025-12-02,"2,781","338","$0.00","4,537","4.7"
2025-12-01,"2,283","399","$0.00","4,537","4.7"
2025-11-30,"2,236","431","$0.00","4,537","4.7"
2025-11-29,"2,012","469","$0.00","4,537","4.7"
2025-11-28,"1,817","509","$0.00","4,537","4.7"
2025-11-27,"1,546","578","$0.00","4,537","4.7"
2025-11-26,"1,249","682","$0.00","4,520","4.7"
2025-11-25,"1,278","670","$0.00","4,520","4.7"
2025-11-24,"1,351","642","$15.19","4,520","4.7"
2025-11-23,"1,341","555","$15.19","4,520","4.7"
2025-11-22,"1,303","567","$15.19","4,520","4.7"
2025-11-21,"1,285","573","$15.19","4,520","4.7"
2025-11-20,"1,279","575","$15.19","4,520","4.7"
2025-11-19,"1,281","574","$18.99","4,520","4.7"
2025-11-18,"1,436","527","$18.99","4,496","4.7"
2025-11-17,"1,581","489","$18.99","4,496","4.7"
2025-11-16,"1,590","456","$18.99","4,496","4.7"
2025-11-15,"1,551","465","$18.99","4,496","4.7"
2025-11-14,"1,701","433","$18.99","4,496","4.7"
2025-11-13,"1,616","451","$18.99","4,496","4.7"
2025-11-12,"1,478","483","$18.99","4,496","4.7"
2025-11-11,"1,542","467","$18.99","4,496","4.7"
2025-11-10,"1,685","436","$18.99","4,473","4.7"
2025-11-09,"1,691","459","$18.99","4,473","4.7"
2025-11-08,"1,627","473","$18.99","4,473","4.7"
2025-11-07,"1,563","488","$18.99","4,473","4.7"
2025-11-06,"1,628","473","$18.99","4,473","4.7"
2025-11-05,"1,579","484","$18.99","4,473","4.7"
2025-11-04,"1,656","467","$18.99","4,473","4.7"
2025-11-03,"1,740","449","$18.99","4,458","4.7"
2025-11-02,"1,737","436","$18.99","4,458","4.7"
2025-11-01,"1,851","415","$18.99","4,458","4.7"
2025-10-31,"1,859","414","$18.99","4,458","4.7"
2025-10-30,"1,890","409","$18.99","4,458","4.7"
2025-10-29,"1,865","413","$18.99","4,458","4.7"
2025-10-28,"1,900","407","$18.99","4,458","4.7"
2025-10-27,"1,894","408","$18.99","4,458","4.7"
2025-10-26,"2,012","407","$18.99","4,430","4.7"
2025-10-25,"2,012","407","$18.99","4,430","4.7"
2025-10-24,"1,574","491","$18.99","4,430","4.7"
2025-10-23,"1,457","520","$18.99","4,430","4.7"
2025-10-22,"1,318","559","$18.99","4,430","4.7"
2025-10-21,"1,363","546","$18.99","4,430","4.7"
2025-10-20,"1,363","546","$18.99","4,430","4.7"
2025-10-19,"1,318","528","$18.99","4,430","4.7"
2025-10-18,"1,315","529","$18.99","4,430","4.7"
2025-10-17,"1,110","597","$18.99","4,430","4.7"
2025-10-16,"1,097","602","$18.99","4,430","4.7"
2025-10-15,"1,170","575","$18.99","4,430","4.7"
2025-10-14,"1,165","577","$18.99","4,430","4.7"
2025-10-13,"1,268","543","$18.99","4,416","4.7"
2025-10-12,"1,411","759","$18.99","4,416","4.7"
2025-10-11,"1,509","720","$15.19","4,416","4.7"
2025-10-10,"1,771","635","$15.19","4,416","4.7"
2025-10-09,"1,853","612","$15.19","4,416","4.7"
2025-10-08,"2,251","521","$18.99","4,416","4.7"
2025-10-07,"2,091","554","$18.99","4,416","4.7"
2025-10-06,"2,184","535","$18.99","4,390","4.7"
2025-10-05,"1,561","521","$18.99","4,390","4.7"
2025-10-04,"1,556","522","$18.99","4,390","4.7"
2025-10-03,"1,372","573","$18.99","4,390","4.7"
2025-10-02,"1,344","582","$18.99","4,390","4.7"
2025-10-01,"1,278","604","$18.99","4,390","4.7"
2025-09-30,"1,444","552","$18.99","4,390","4.7"
2025-09-29,"1,666","496","$18.99","4,387","4.7"
2025-09-28,"1,683","416","$18.99","4,387","4.7"
2025-09-27,"1,524","449","$18.99","4,387","4.7"
2025-09-26,"1,445","468","$18.99","4,387","4.7"
2025-09-25,"1,417","475","$18.99","4,387","4.7"
2025-09-24,"1,331","498","$18.99","N.A.","--"
2025-09-23,"1,396","480","$18.99","N.A.","--"
2025-09-22,"1,396","480","$18.99","4,387","4.7"
2025-09-21,"1,392","512","$18.99","N.A.","--"
2025-09-20,"1,373","517","$18.99","N.A.","--"
2025-09-19,"1,347","524","$18.99","N.A.","--"
2025-09-18,"1,347","524","$18.99","N.A.","--"
2025-09-17,"1,452","496","$18.99","N.A.","--"
2025-09-16,"1,451","496","$18.99","N.A.","--"
2025-09-15,"1,530","477","$18.99","4,371","4.7"
2025-09-14,"1,478","492","$18.99","N.A.","--"
2025-09-13,"1,447","500","$18.99","N.A.","--"
2025-09-12,"1,414","509","$18.99","N.A.","--"
2025-09-11,"1,418","508","$18.99","N.A.","--"
2025-09-10,"1,249","558","$0.00","N.A.","--"
2025-09-09,"1,080","621","$18.99","N.A.","--"
2025-09-08,"1,310","539","$18.99","N.A.","--"
2025-09-07,"1,183","598","$18.99","N.A.","--"
2025-09-06,"1,131","618","$18.99","N.A.","--"
2025-09-05,"1,037","658","$18.99","4,353","4.7"
2025-09-04,"979","686","$18.99","N.A.","--"
2025-09-03,"1,038","658","$18.99","N.A.","--"
2025-09-02,"1,021","665","$18.99","N.A.","--"
2025-09-01,"1,297","558","$18.99","N.A.","--"
2025-08-31,"1,397","494","$18.99","N.A.","--"
2025-08-30,"1,323","515","$18.99","N.A.","--"
2025-08-29,"1,144","571","$18.99","N.A.","--"
2025-08-28,"989","632","$18.99","4,337","4.7"
2025-08-27,"1,188","556","$18.99","N.A.","--"
2025-08-26,"1,289","524","$18.99","N.A.","--"
2025-08-25,"1,220","546","$18.99","N.A.","--"
2025-08-24,"1,431","491","$18.99","N.A.","--"
2025-08-23,"1,411","497","$18.99","N.A.","--"
2025-08-22,"1,446","487","$18.99","N.A.","--"
2025-08-21,"1,382","504","$18.99","4,323","4.7"
2025-08-20,"1,367","509","$18.99","N.A.","--"
2025-08-19,"1,403","499","$18.99","N.A.","--"
2025-08-18,"1,567","458","$18.99","N.A.","--"
2025-08-17,"1,505","487","$18.99","N.A.","--"
2025-08-16,"1,469","496","$18.99","N.A.","--"
2025-08-15,"1,419","509","$18.99","N.A.","--"
2025-08-14,"1,360","526","$18.99","4,312","4.7"
2025-08-13,"1,342","531","$18.99","N.A.","--"
2025-08-12,"1,528","481","$0.00","N.A.","--"
2025-08-11,"1,714","439","$18.99","N.A.","--"
2025-08-10,"1,714","416","$18.99","N.A.","--"
2025-08-09,"1,715","416","$18.99","N.A.","--"
2025-08-08,"1,716","416","$18.99","N.A.","--"
2025-08-07,"1,736","412","$18.99","N.A.","--"
2025-08-06,"1,663","426","$18.99","N.A.","--"
2025-08-05,"2,020","365","$18.99","N.A.","--"
2025-08-04,"2,020","365","$18.99","N.A.","--"
2025-08-03,"2,068","367","$18.99","N.A.","--"
2025-08-02,"1,918","390","$18.99","N.A.","--"
2025-08-01,"1,864","399","$18.99","N.A.","--"
2025-07-31,"2,076","366","$18.99","N.A.","--"
2025-07-30,"2,139","357","$18.99","N.A.","--"
2025-07-29,"2,138","357","$18.99","N.A.","--"
2025-07-28,"2,300","336","$18.99","4,227","4.7"
2025-07-27,"2,696","286","$18.99","N.A.","--"
2025-07-26,"2,696","286","$18.99","N.A.","--"
2025-07-25,"2,644","291","$18.99","N.A.","--"
2025-07-24,"2,457","310","$18.99","N.A.","--"
2025-07-23,"2,509","304","$0.00","N.A.","--"
2025-07-22,"2,560","299","$18.99","N.A.","--"
2025-07-21,"2,598","295","$18.99","N.A.","--"
2025-07-20,"2,616","299","$18.99","N.A.","--"
2025-07-19,"2,486","312","$18.99","N.A.","--"
2025-07-18,"2,492","312","$18.99","4,190","4.7"
2025-07-17,"2,514","309","$18.99","N.A.","--"
2025-07-16,"2,451","316","$18.99","N.A.","--"
2025-07-15,"2,364","326","$18.99","N.A.","--"
2025-07-14,"2,266","337","$18.99","N.A.","--"
2025-07-13,"2,177","682","$18.99","N.A.","--"
2025-07-12,"2,326","644","$18.99","N.A.","--"
2025-07-11,"2,290","653","$18.99","N.A.","--"
2025-07-10,"2,256","661","$18.99","N.A.","--"
2025-07-09,"3,378","460","$18.99","N.A.","--"
2025-07-08,"3,510","444","$18.99","N.A.","--"
2025-07-07,"3,585","436","$18.99","N.A.","--"
2025-07-06,"3,689","219","$18.99","4,108","4.7"
2025-07-05,"3,535","228","$18.99","N.A.","--"
2025-07-04,"3,599","224","$18.99","N.A.","--"
2025-07-03,"3,607","224","$18.99","N.A.","--"
2025-07-02,"3,749","216","$18.99","N.A.","--"
2025-07-01,"3,606","224","$18.99","N.A.","--"
2025-06-30,"3,491","231","$18.99","N.A.","--"
2025-06-29,"3,068","294","$18.99","N.A.","--"
2025-06-28,"3,071","293","$18.99","4,145","4.7"
2025-06-27,"3,025","297","$18.99","N.A.","--"
2025-06-26,"3,062","294","$18.99","N.A.","--"
2025-06-25,"3,140","287","$18.99","N.A.","--"
2025-06-24,"3,121","289","$18.99","N.A.","--"
2025-06-23,"3,282","276","$18.99","N.A.","--"
2025-06-22,"3,297","267","$18.99","N.A.","--"
2025-06-21,"3,122","281","$18.99","4,124","4.7"
2025-06-20,"3,094","283","$18.99","N.A.","--"
2025-06-19,"3,038","288","$18.99","N.A.","--"
2025-06-18,"2,999","291","$18.99","N.A.","--"
2025-06-17,"3,003","291","$18.99","N.A.","--"
2025-06-16,"2,918","298","$18.99","N.A.","--"
2025-06-15,"2,955","295","$18.99","N.A.","--"
2025-06-14,"3,002","291","$18.99","N.A.","--"
2025-06-13,"3,055","286","$18.99","N.A.","--"
2025-06-12,"3,126","280","$18.99","N.A.","--"
2025-06-11,"3,159","278","$18.99","N.A.","--"
2025-06-10,"3,165","277","$18.99","N.A.","--"
2025-06-09,"3,129","280","$18.99","N.A.","--"
2025-06-08,"3,090","279","$18.99","N.A.","--"
2025-06-07,"2,879","297","$18.99","N.A.","--"
2025-06-06,"2,847","300","$18.99","N.A.","--"
2025-06-05,"2,787","306","$18.99","N.A.","--"
2025-06-04,"2,770","308","$18.99","N.A.","--"
2025-06-03,"2,777","307","$18.99","N.A.","--"
2025-06-02,"2,659","319","$18.99","N.A.","--"
2025-06-01,"2,760","298","$18.99","N.A.","--"
2025-05-31,"2,624","311","$18.99","N.A.","--"
2025-05-30,"2,532","320","$18.99","N.A.","--"
2025-05-29,"2,442","330","$18.99","N.A.","--"
2025-05-28,"2,485","325","$18.99","N.A.","--"
2025-05-27,"2,513","322","$18.99","N.A.","--"
2025-05-26,"2,466","327","$18.99","N.A.","--"
2025-05-25,"2,392","315","$18.99","N.A.","--"
2025-05-24,"2,435","310","$18.99","N.A.","--"
2025-05-23,"2,448","309","$18.99","4,066","4.7"
2025-05-22,"2,466","307","$18.99","N.A.","--"
2025-05-21,"2,398","314","$18.99","N.A.","--"
2025-05-20,"2,376","317","$18.99","N.A.","--"
2025-05-19,"2,433","311","$18.99","N.A.","--"
2025-05-18,"2,528","327","$18.99","N.A.","--"
2025-05-17,"2,470","333","$18.99","N.A.","--"
2025-05-16,"2,420","339","$18.99","N.A.","--"
2025-05-15,"2,514","328","$18.99","N.A.","--"
2025-05-14,"2,140","375","$18.99","N.A.","--"
2025-05-13,"2,428","338","$18.99","N.A.","--"
2025-05-12,"2,580","321","$18.99","N.A.","--"
2025-05-11,"2,867","289","$18.99","N.A.","--"
2025-05-10,"3,578","239","$18.99","N.A.","--"
2025-05-09,"3,783","227","$18.99","N.A.","--"
2025-05-08,"3,476","245","$18.99","N.A.","--"
2025-05-07,"3,591","238","$18.99","N.A.","--"
2025-05-06,"3,316","255","$18.99","N.A.","--"
2025-05-05,"3,437","247","$18.99","N.A.","--"
2025-05-04,"3,270","269","$18.99","N.A.","--"
2025-05-03,"3,891","231","$18.99","N.A.","--"
2025-05-02,"3,316","266","$18.99","N.A.","--"
2025-05-01,"3,058","285","$18.99","N.A.","--"
2025-04-30,"2,742","313","$18.99","N.A.","--"
2025-04-29,"2,346","356","$18.99","N.A.","--"
2025-04-28,"2,450","344","$18.99","N.A.","--"
2025-04-27,"2,362","333","$18.99","N.A.","--"
2025-04-26,"2,615","306","$18.99","N.A.","--"
2025-04-25,"2,300","340","$18.99","N.A.","--"
2025-04-24,"1,980","384","$18.99","N.A.","--"
2025-04-23,"1,852","405","$18.99","N.A.","--"
2025-04-22,"1,815","412","$18.99","4,025","4.7"
2025-04-21,"1,846","406","$18.99","N.A.","--"
2025-04-20,"2,009","380","$18.99","N.A.","--"
2025-04-19,"2,238","348","$18.99","N.A.","--"
2025-04-18,"2,398","328","$18.99","N.A.","--"
2025-04-17,"2,093","367","$18.99","N.A.","--"
2025-04-16,"1,989","383","$18.99","N.A.","--"
2025-04-15,"2,349","334","$18.99","N.A.","--"
2025-04-14,"2,250","346","$18.99","N.A.","--"
2025-04-13,"2,562","310","$18.99","N.A.","--"
2025-04-12,"2,666","300","$18.99","N.A.","--"
2025-04-11,"2,695","297","$18.99","N.A.","--"
2025-04-10,"2,477","319","$18.99","N.A.","--"
2025-04-09,"2,423","325","$18.99","N.A.","--"
2025-04-08,"2,495","317","$18.99","N.A.","--"
2025-04-07,"6,144","140","$18.99","N.A.","--"
2025-04-06,"7,398","119","$18.99","N.A.","--"
2025-04-05,"7,307","120","$18.99","N.A.","--"
2025-04-04,"6,433","136","$18.99","N.A.","--"
2025-04-03,"6,052","144","$18.99","N.A.","--"
2025-04-02,"6,510","134","$18.99","N.A.","--"
2025-04-01,"9,998","126","$18.99","N.A.","--"
2025-03-31,"9,531","133","$18.99","N.A.","--"
2025-03-30,"8,179","108","$18.99","N.A.","--"
2025-03-29,"8,022","110","$18.99","N.A.","--"
2025-03-28,"9,002","98","$18.99","N.A.","--"
2025-03-27,"7,920","112","$18.99","N.A.","--"
2025-03-26,"7,286","122","$18.99","N.A.","--"
2025-03-25,"8,684","102","$18.99","N.A.","--"
2025-03-24,"8,662","102","$18.99","N.A.","--"
2025-03-23,"9,536","87","$18.99","20","4.6"
2025-03-22,"8,073","103","$18.99","N.A.","--"
2025-03-21,"8,684","96","$18.99","N.A.","--"
2025-03-20,"9,016","92","$18.99","N.A.","--"
2025-03-19,"12,549","64","$18.99","N.A.","--"
2025-03-18,"12,549","64","$18.99","N.A.","--"
2025-03-17,"10,405","79","$18.99","N.A.","--"
2025-03-16,"11,239","72","$18.99","N.A.","--"
2025-03-15,"12,874","62","$18.99","N.A.","--"
2025-03-14,"13,502","59","$18.99","N.A.","--"
2025-03-13,"11,839","68","$18.99","N.A.","--"
2025-03-12,"15,115","52","$18.99","N.A.","--"
2025-03-11,"13,769","58","$18.99","N.A.","--"
2025-03-10,"16,741","46","$18.99","N.A.","--"
2025-03-09,"16,984","46","$18.99","N.A.","--"
2025-03-08,"16,401","48","$18.99","N.A.","--"
2025-03-07,"17,176","45","$18.99","N.A.","--"
2025-03-06,"19,646","39","$18.99","N.A.","--"
2025-03-05,"20,817","36","$18.99","N.A.","--"
2025-03-04,"30,990","22","$18.99","N.A.","--"
2025-03-03,"31,642","21","$18.99","N.A.","--"
2025-03-02,"33,248","20","$18.99","N.A.","--"
2025-03-01,"67,065","7","$0.00","N.A.","--"
2025-02-28,"100,883","4","$0.00","N.A.","--"
2025-02-27,"134,700","2","$0.00","N.A.","--"
2025-02-26,"168,517","2","$0.00","N.A.","--"
2025-02-25,"202,334","1","$0.00","N.A.","--"
2025-02-24,"236,152","1","$0.00","N.A.","--"
2025-02-23,"269,969","0","$18.99","N.A.","--"
2025-02-22,"NaN","N.A.","$0.00","N.A.","--"
2025-02-21,"NaN","N.A.","$0.00","N.A.","--"
2025-02-20,"NaN","N.A.","$0.00","N.A.","--"
2025-02-19,"NaN","N.A.","$0.00","N.A.","--"
2025-02-18,"NaN","N.A.","$0.00","N.A.","--"
2025-02-17,"NaN","N.A.","$0.00","N.A.","--"
2025-02-16,"NaN","N.A.","$0.00","N.A.","--"
2025-02-15,"NaN","N.A.","$0.00","N.A.","--"
2025-02-14,"NaN","N.A.","$0.00","N.A.","--"
2025-02-13,"NaN","N.A.","$0.00","N.A.","--"
2025-02-12,"NaN","N.A.","$0.00","N.A.","--"
2025-02-11,"NaN","N.A.","$0.00","N.A.","--"
2025-02-10,"NaN","N.A.","$0.00","N.A.","--"
2025-02-09,"NaN","N.A.","$0.00","N.A.","--"
2025-02-08,"NaN","N.A.","$0.00","N.A.","--"
2025-02-07,"NaN","N.A.","$0.00","N.A.","--"
2025-02-06,"NaN","N.A.","$0.00","N.A.","--"
2025-02-05,"NaN","N.A.","$0.00","N.A.","--"
2025-02-04,"NaN","N.A.","$0.00","N.A.","--"
2025-02-03,"NaN","N.A.","$0.00","N.A.","--"
2025-02-02,"NaN","N.A.","$0.00","N.A.","--"
2025-02-01,"NaN","N.A.","$0.00","N.A.","--"
2025-01-31,"NaN","N.A.","$0.00","N.A.","--"
2025-01-30,"NaN","N.A.","$0.00","N.A.","--"
2025-01-29,"NaN","N.A.","$0.00","N.A.","--"
2025-01-28,"NaN","N.A.","$0.00","N.A.","--"
2025-01-27,"NaN","N.A.","$0.00","N.A.","--"
2025-01-26,"NaN","N.A.","$0.00","N.A.","--"
2025-01-25,"NaN","N.A.","$0.00","N.A.","--"
2025-01-24,"NaN","N.A.","$0.00","N.A.","--"
2025-01-23,"NaN","N.A.","$0.00","N.A.","--"
2025-01-22,"NaN","N.A.","$0.00","N.A.","--"
2025-01-21,"NaN","N.A.","$0.00","N.A.","--"
2025-01-20,"NaN","N.A.","$0.00","N.A.","--"
2025-01-19,"NaN","N.A.","$0.00","N.A.","--"
2025-01-18,"NaN","N.A.","$0.00","N.A.","--"
2025-01-17,"NaN","N.A.","$0.00","N.A.","--"
2025-01-16,"NaN","N.A.","$0.00","N.A.","--"
2025-01-15,"NaN","N.A.","$0.00","N.A.","--"
2025-01-14,"NaN","N.A.","$0.00","N.A.","--"
