Catalyst Product Historical Data 
Report Generated at: Tue May 26 2026 00:48:39 GMT+0900 (한국 표준시)
Product ASIN: B09NNF2DXX
DATE,RANK,UNITS SOLD,PRICE,REVIEWS,STAR RATING
2026-03-14,"1,666","617","$16.85","14,478","4.3"
2026-03-13,"1,680","613","$16.85","14,478","4.3"
2026-03-12,"1,657","619","$16.85","14,478","4.3"
2026-03-11,"1,668","616","$16.85","14,478","4.3"
2026-03-10,"1,682","612","$16.85","14,478","4.3"
2026-03-09,"1,705","605","$16.85","14,478","4.3"
2026-03-08,"1,780","602","$16.85","14,478","4.3"
2026-03-07,"1,699","624","$16.85","14,460","4.3"
2026-03-06,"1,831","588","$16.85","14,460","4.3"
2026-03-05,"1,860","581","$16.85","14,460","4.3"
2026-03-04,"1,800","596","$16.85","14,460","4.3"
2026-03-03,"1,897","572","$16.85","14,460","4.3"
2026-03-02,"1,872","578","$16.85","14,460","4.3"
2026-03-01,"1,875","594","$16.85","14,460","4.3"
2026-02-28,"1,717","637","$16.85","14,460","4.3"
2026-02-27,"1,642","659","$16.85","14,460","4.3"
2026-02-26,"1,623","665","$16.85","14,445","4.3"
2026-02-25,"1,541","692","$16.85","14,445","4.3"
2026-02-24,"1,600","672","$16.85","14,445","4.3"
2026-02-23,"1,674","649","$16.85","14,445","4.3"
2026-02-22,"1,597","647","$16.85","14,445","4.3"
2026-02-21,"1,563","658","$16.85","14,445","4.3"
2026-02-20,"1,421","711","$16.85","14,445","4.3"
2026-02-19,"1,307","760","$16.85","14,445","4.3"
2026-02-18,"1,353","739","$16.85","14,422","4.3"
2026-02-17,"1,338","746","$16.85","14,422","4.3"
2026-02-16,"1,343","744","$16.85","14,422","4.3"
2026-02-15,"1,386","693","$16.85","14,422","4.3"
2026-02-14,"1,608","619","$16.85","14,422","4.3"
2026-02-13,"1,587","625","$16.85","14,422","4.3"
2026-02-12,"1,594","623","$16.85","14,422","4.3"
2026-02-11,"1,504","651","$16.85","14,422","4.3"
2026-02-10,"1,442","673","$16.85","14,409","4.3"
2026-02-09,"1,640","609","$14.99","14,409","4.3"
2026-02-08,"1,666","623","$14.99","14,409","4.3"
2026-02-07,"1,622","636","$14.99","14,409","4.3"
2026-02-06,"1,533","663","$14.99","14,409","4.3"
2026-02-05,"1,439","694","$14.99","14,409","4.3"
2026-02-04,"1,402","707","$14.99","14,409","4.3"
2026-02-03,"1,322","737","$14.99","14,409","4.3"
2026-02-02,"1,353","725","$16.85","14,364","4.3"
2026-02-01,"1,395","616","$16.85","14,364","4.3"
2026-01-31,"1,455","597","$16.85","14,364","4.3"
2026-01-30,"1,334","636","$16.85","14,364","4.3"
2026-01-29,"1,154","704","$16.85","14,364","4.3"
2026-01-28,"1,080","737","$16.85","14,364","4.3"
2026-01-27,"1,377","622","$16.85","14,364","4.3"
2026-01-26,"1,356","629","$16.85","14,364","4.3"
2026-01-25,"1,467","509","$16.85","14,364","4.3"
2026-01-24,"1,674","461","$16.85","14,364","4.3"
2026-01-23,"1,622","472","$16.85","14,364","4.3"
2026-01-22,"1,548","489","$16.85","14,364","4.3"
2026-01-21,"1,619","473","$16.85","14,364","4.3"
2026-01-20,"1,614","474","$16.85","14,364","4.3"
2026-01-19,"1,696","457","$16.85","14,364","4.3"
2026-01-18,"1,806","457","$16.85","14,364","4.3"
2026-01-17,"1,824","453","$16.85","14,308","4.3"
2026-01-16,"1,901","439","$16.85","14,308","4.3"
2026-01-15,"1,984","425","$16.85","14,308","4.3"
2026-01-14,"2,079","410","$16.85","14,308","4.3"
2026-01-13,"2,119","404","$16.85","14,308","4.3"
2026-01-12,"2,262","384","$16.85","14,308","4.3"
2026-01-11,"2,358","358","$16.85","14,308","4.3"
2026-01-10,"2,068","398","$16.85","14,282","4.3"
2026-01-09,"2,140","387","$16.85","14,282","4.3"
2026-01-08,"1,800","443","$16.85","14,282","4.3"
2026-01-07,"1,690","465","$13.48","14,282","4.3"
2026-01-06,"1,643","475","$13.48","14,282","4.3"
2026-01-05,"1,792","445","$13.48","14,282","4.3"
2026-01-04,"1,895","471","$13.48","14,282","4.3"
2026-01-03,"1,969","458","$13.48","14,254","4.3"
2026-01-02,"1,874","475","$13.48","14,254","4.3"
2026-01-01,"1,863","477","$16.85","14,254","4.3"
2025-12-31,"1,867","476","$16.85","14,254","4.3"
2025-12-30,"1,908","469","$16.85","14,254","4.3"
2025-12-29,"2,250","415","$16.85","14,254","4.3"
2025-12-28,"2,217","324","$16.85","14,254","4.3"
2025-12-27,"2,095","339","$16.85","14,254","4.3"
2025-12-26,"2,214","324","$16.85","14,242","4.3"
2025-12-25,"2,303","314","$16.85","14,242","4.3"
2025-12-24,"3,557","216","$16.85","14,242","4.3"
2025-12-23,"4,936","159","$16.85","14,242","4.3"
2025-12-22,"4,847","162","$16.85","14,242","4.3"
2025-12-21,"4,341","284","$16.85","14,242","4.3"
2025-12-20,"3,804","317","$16.85","14,242","4.3"
2025-12-19,"3,233","361","$16.85","14,225","4.3"
2025-12-18,"2,572","432","$16.85","14,225","4.3"
2025-12-17,"2,557","434","$16.85","14,225","4.3"
2025-12-16,"2,391","457","$16.85","14,225","4.3"
2025-12-15,"2,600","429","$16.85","14,225","4.3"
2025-12-14,"2,517","408","$16.85","14,225","4.3"
2025-12-13,"2,322","435","$16.85","14,225","4.3"
2025-12-12,"2,170","459","$16.85","14,202","4.3"
2025-12-11,"2,076","475","$16.85","14,202","4.3"
2025-12-10,"1,901","509","$16.85","14,202","4.3"
2025-12-09,"1,826","524","$16.85","14,202","4.3"
2025-12-08,"1,809","528","$16.85","14,202","4.3"
2025-12-07,"1,787","487","$16.85","14,202","4.3"
2025-12-06,"1,635","523","$16.85","14,202","4.3"
2025-12-05,"1,538","549","$16.85","14,183","4.3"
2025-12-04,"1,457","573","$16.85","14,183","4.3"
2025-12-03,"1,420","585","$16.85","14,183","4.3"
2025-12-02,"1,365","603","$16.85","14,183","4.3"
2025-12-01,"1,332","615","$13.24","14,183","4.3"
2025-11-30,"1,248","682","$13.24","14,183","4.3"
2025-11-29,"1,181","712","$13.24","14,183","4.3"
2025-11-28,"1,115","743","$13.24","14,183","4.3"
2025-11-27,"1,091","756","$13.24","14,183","4.3"
2025-11-26,"1,093","755","$13.24","14,171","4.3"
2025-11-25,"1,083","760","$13.24","14,171","4.3"
2025-11-24,"1,123","739","$13.24","14,171","4.3"
2025-11-23,"1,115","636","$13.24","14,171","4.3"
2025-11-22,"1,167","615","$13.24","14,171","4.3"
2025-11-21,"1,522","504","$13.24","14,171","4.3"
2025-11-20,"1,498","510","$13.24","14,171","4.3"
2025-11-19,"1,367","547","$16.85","14,155","4.3"
2025-11-18,"1,233","590","$16.85","14,155","4.3"
2025-11-17,"1,332","557","$16.85","14,155","4.3"
2025-11-16,"1,402","503","$16.85","14,155","4.3"
2025-11-15,"1,396","504","$16.85","14,155","4.3"
2025-11-14,"1,392","505","$16.85","14,155","4.3"
2025-11-13,"1,286","537","$16.85","14,155","4.3"
2025-11-12,"1,281","538","$16.85","14,155","4.3"
2025-11-11,"1,286","537","$16.85","14,140","4.3"
2025-11-10,"1,392","505","$16.85","14,140","4.3"
2025-11-09,"1,415","526","$16.85","14,140","4.3"
2025-11-08,"1,371","538","$16.85","14,140","4.3"
2025-11-07,"1,303","559","$16.85","14,140","4.3"
2025-11-06,"1,267","570","$16.85","14,140","4.3"
2025-11-05,"1,225","584","$16.85","14,140","4.3"
2025-11-04,"1,242","579","$16.85","14,126","4.3"
2025-11-03,"1,305","558","$16.85","14,126","4.3"
2025-11-02,"1,354","525","$16.85","14,126","4.3"
2025-11-01,"1,241","559","$16.85","14,126","4.3"
2025-10-31,"1,178","580","$16.85","14,126","4.3"
2025-10-30,"1,214","568","$16.85","14,126","4.3"
2025-10-29,"1,192","575","$16.85","14,126","4.3"
2025-10-28,"1,152","589","$16.85","14,121","4.3"
2025-10-27,"1,179","580","$16.85","14,101","4.3"
2025-10-26,"1,188","602","$16.85","14,101","4.3"
2025-10-25,"1,128","624","$16.85","14,101","4.3"
2025-10-24,"985","685","$16.85","14,101","4.3"
2025-10-23,"852","755","$16.85","14,101","4.3"
2025-10-22,"1,266","576","$16.85","14,101","4.3"
2025-10-21,"1,266","576","$16.85","14,101","4.3"
2025-10-20,"1,266","576","$16.85","14,101","4.3"
2025-10-19,"1,288","537","$16.85","14,090","4.3"
2025-10-18,"1,307","531","$16.85","14,090","4.3"
2025-10-17,"1,266","543","$16.85","14,090","4.3"
2025-10-16,"1,229","555","$16.85","14,090","4.3"
2025-10-15,"1,237","553","$16.85","14,090","4.3"
2025-10-14,"1,208","562","$16.85","14,090","4.3"
2025-10-13,"1,251","548","$16.85","14,090","4.3"
2025-10-12,"1,243","835","$16.85","14,027","4.3"
2025-10-11,"1,226","844","$13.48","14,027","4.3"
2025-10-10,"1,265","824","$13.48","14,027","4.3"
2025-10-09,"1,371","775","$13.48","14,027","4.3"
2025-10-08,"1,501","723","$0.00","N.A.","--"
2025-10-07,"1,630","678","$16.85","14,027","4.3"
2025-10-06,"1,769","635","$16.85","14,027","4.3"
2025-10-05,"1,400","565","$16.85","14,027","4.3"
2025-10-04,"1,479","542","$16.85","14,027","4.3"
2025-10-03,"1,195","633","$16.85","14,027","4.3"
2025-10-02,"1,234","619","$16.85","14,027","4.3"
2025-10-01,"1,176","640","$16.85","14,027","4.3"
2025-09-30,"1,165","645","$16.85","14,027","4.3"
2025-09-29,"1,185","637","$16.85","14,027","4.3"
2025-09-28,"1,171","547","$0.00","N.A.","--"
2025-09-27,"1,156","552","$16.85","14,027","4.3"
2025-09-26,"1,081","579","$16.85","14,027","4.3"
2025-09-25,"1,081","579","$16.85","14,027","4.3"
2025-09-24,"1,023","602","$16.85","N.A.","--"
2025-09-23,"1,024","602","$16.85","N.A.","--"
2025-09-22,"1,139","558","$16.85","N.A.","--"
2025-09-21,"1,077","616","$16.85","N.A.","--"
2025-09-20,"1,077","616","$16.85","N.A.","--"
2025-09-19,"1,069","619","$16.85","N.A.","--"
2025-09-18,"1,030","636","$16.85","14,027","4.3"
2025-09-17,"1,047","628","$16.85","N.A.","--"
2025-09-16,"1,162","584","$16.85","N.A.","--"
2025-09-15,"1,263","549","$16.85","N.A.","--"
2025-09-14,"1,263","554","$16.85","N.A.","--"
2025-09-13,"1,131","601","$16.85","N.A.","--"
2025-09-12,"1,088","618","$16.85","N.A.","--"
2025-09-11,"1,126","603","$16.85","14,012","4.3"
2025-09-10,"1,126","603","$16.85","N.A.","--"
2025-09-09,"996","658","$16.85","N.A.","--"
2025-09-08,"1,015","649","$16.85","N.A.","--"
2025-09-07,"898","729","$16.85","N.A.","--"
2025-09-06,"772","809","$16.85","N.A.","--"
2025-09-05,"893","732","$16.85","N.A.","--"
2025-09-04,"1,023","665","$16.85","N.A.","--"
2025-09-03,"1,101","630","$16.85","13,987","4.3"
2025-09-02,"1,101","630","$16.85","N.A.","--"
2025-09-01,"1,137","616","$16.85","N.A.","--"
2025-08-31,"1,143","572","$16.85","N.A.","--"
2025-08-30,"1,048","608","$16.85","N.A.","--"
2025-08-29,"1,042","610","$16.85","N.A.","--"
2025-08-28,"937","656","$16.85","N.A.","--"
2025-08-27,"927","661","$16.85","N.A.","--"
2025-08-26,"863","694","$16.85","13,963","4.3"
2025-08-25,"932","659","$16.85","N.A.","--"
2025-08-24,"896","691","$16.85","N.A.","--"
2025-08-23,"778","762","$16.85","N.A.","--"
2025-08-22,"708","812","$16.85","N.A.","--"
2025-08-21,"679","835","$16.85","N.A.","--"
2025-08-20,"1,003","638","$16.85","N.A.","--"
2025-08-19,"1,019","631","$16.85","13,953","4.3"
2025-08-18,"1,149","578","$16.85","N.A.","--"
2025-08-17,"1,187","583","$16.85","N.A.","--"
2025-08-16,"1,259","558","$16.85","N.A.","--"
2025-08-15,"1,061","633","$16.85","N.A.","--"
2025-08-14,"985","667","$16.85","N.A.","--"
2025-08-13,"1,018","652","$16.85","N.A.","--"
2025-08-12,"1,049","638","$16.85","N.A.","--"
2025-08-11,"1,025","649","$16.85","13,928","4.3"
2025-08-10,"1,025","611","$16.85","N.A.","--"
2025-08-09,"966","638","$16.85","N.A.","--"
2025-08-08,"966","638","$16.85","N.A.","--"
2025-08-07,"978","632","$16.85","N.A.","--"
2025-08-06,"1,014","616","$16.85","N.A.","--"
2025-08-05,"1,059","597","$16.85","N.A.","--"
2025-08-04,"1,059","597","$16.85","N.A.","--"
2025-08-03,"1,112","591","$16.85","N.A.","--"
2025-08-02,"1,084","602","$16.85","N.A.","--"
2025-08-01,"1,005","635","$16.85","N.A.","--"
2025-07-31,"989","642","$16.85","N.A.","--"
2025-07-30,"939","666","$16.85","N.A.","--"
2025-07-29,"938","667","$0.00","N.A.","--"
2025-07-28,"937","667","$16.85","N.A.","--"
2025-07-27,"995","626","$16.85","N.A.","--"
2025-07-26,"1,035","608","$16.85","N.A.","--"
2025-07-25,"964","640","$16.85","N.A.","--"
2025-07-24,"960","642","$16.85","N.A.","--"
2025-07-23,"916","664","$16.85","N.A.","--"
2025-07-22,"890","677","$16.85","N.A.","--"
2025-07-21,"957","643","$16.85","N.A.","--"
2025-07-20,"957","650","$16.85","N.A.","--"
2025-07-19,"909","674","$16.85","N.A.","--"
2025-07-18,"912","672","$16.85","N.A.","--"
2025-07-17,"881","689","$16.85","N.A.","--"
2025-07-16,"824","721","$16.85","N.A.","--"
2025-07-15,"780","748","$16.85","N.A.","--"
2025-07-14,"770","755","$16.85","N.A.","--"
2025-07-13,"724","1,635","$16.85","N.A.","--"
2025-07-12,"724","1,635","$16.85","N.A.","--"
2025-07-11,"739","1,611","$16.85","N.A.","--"
2025-07-10,"774","1,557","$16.85","N.A.","--"
2025-07-09,"1,382","996","$16.85","N.A.","--"
2025-07-08,"1,180","1,130","$16.85","N.A.","--"
2025-07-07,"1,252","1,078","$16.85","N.A.","--"
2025-07-06,"1,291","522","$16.85","N.A.","--"
2025-07-05,"1,294","521","$16.85","N.A.","--"
2025-07-04,"1,224","543","$16.85","N.A.","--"
2025-07-03,"1,205","550","$16.85","N.A.","--"
2025-07-02,"1,170","562","$16.85","N.A.","--"
2025-07-01,"1,201","551","$16.85","13,786","4.3"
2025-06-30,"1,228","542","$16.85","N.A.","--"
2025-06-29,"1,302","593","$16.85","N.A.","--"
2025-06-28,"1,243","613","$16.85","N.A.","--"
2025-06-27,"1,205","628","$16.85","N.A.","--"
2025-06-26,"1,132","657","$16.85","N.A.","--"
2025-06-25,"1,181","637","$16.85","N.A.","--"
2025-06-24,"1,142","653","$16.85","N.A.","--"
2025-06-23,"1,134","656","$16.85","13,746","4.3"
2025-06-22,"1,215","608","$16.85","N.A.","--"
2025-06-21,"1,133","640","$16.85","N.A.","--"
2025-06-20,"1,186","619","$16.85","N.A.","--"
2025-06-19,"1,155","631","$16.85","N.A.","--"
2025-06-18,"1,141","637","$16.85","N.A.","--"
2025-06-17,"908","750","$16.85","N.A.","--"
2025-06-16,"918","745","$16.55","N.A.","--"
2025-06-15,"958","719","$16.55","13,698","4.3"
2025-06-14,"1,016","689","$16.89","N.A.","--"
2025-06-13,"1,075","662","$16.89","N.A.","--"
2025-06-12,"1,142","634","$16.55","N.A.","--"
2025-06-11,"1,057","670","$16.55","N.A.","--"
2025-06-10,"1,092","655","$16.55","N.A.","--"
2025-06-09,"1,047","675","$16.55","N.A.","--"
2025-06-08,"1,029","678","$16.55","N.A.","--"
2025-06-07,"1,082","654","$16.55","13,666","4.3"
2025-06-06,"1,076","657","$16.55","N.A.","--"
2025-06-05,"1,107","643","$16.55","N.A.","--"
2025-06-04,"1,063","663","$16.55","N.A.","--"
2025-06-03,"986","700","$16.55","N.A.","--"
2025-06-02,"981","702","$16.55","N.A.","--"
2025-06-01,"974","674","$16.55","N.A.","--"
2025-05-31,"958","682","$16.55","N.A.","--"
2025-05-30,"970","676","$16.55","13,644","4.3"
2025-05-29,"892","718","$16.55","N.A.","--"
2025-05-28,"837","750","$16.55","N.A.","--"
2025-05-27,"837","750","$16.55","N.A.","--"
2025-05-26,"877","726","$16.55","N.A.","--"
2025-05-25,"922","655","$16.55","N.A.","--"
2025-05-24,"990","622","$16.55","N.A.","--"
2025-05-23,"938","647","$16.55","N.A.","--"
2025-05-22,"973","630","$16.55","13,577","4.3"
2025-05-21,"906","663","$16.55","N.A.","--"
2025-05-20,"848","694","$16.55","N.A.","--"
2025-05-19,"867","684","$16.55","N.A.","--"
2025-05-18,"983","687","$16.55","N.A.","--"
2025-05-17,"942","708","$16.55","N.A.","--"
2025-05-16,"928","716","$16.55","N.A.","--"
2025-05-15,"917","722","$16.55","N.A.","--"
2025-05-14,"995","681","$16.55","N.A.","--"
2025-05-13,"946","706","$16.55","13,550","4.3"
2025-05-12,"1,009","674","$16.55","N.A.","--"
2025-05-11,"1,041","643","$16.55","N.A.","--"
2025-05-10,"1,033","646","$16.55","N.A.","--"
2025-05-09,"975","674","$16.55","N.A.","--"
2025-05-08,"1,100","617","$16.55","N.A.","--"
2025-05-07,"1,036","645","$16.55","N.A.","--"
2025-05-06,"1,114","612","$16.55","N.A.","--"
2025-05-05,"1,084","624","$16.55","13,515","4.3"
2025-05-04,"1,161","616","$16.55","N.A.","--"
2025-05-03,"1,148","621","$16.55","N.A.","--"
2025-05-02,"1,168","613","$16.55","N.A.","--"
2025-05-01,"1,051","662","$16.55","N.A.","--"
2025-04-30,"940","717","$16.55","N.A.","--"
2025-04-29,"952","710","$16.55","N.A.","--"
2025-04-28,"972","700","$16.55","N.A.","--"
2025-04-27,"973","660","$16.55","13,490","4.3"
2025-04-26,"990","652","$16.55","N.A.","--"
2025-04-25,"1,077","613","$16.55","N.A.","--"
2025-04-24,"1,029","634","$16.55","N.A.","--"
2025-04-23,"984","654","$16.55","N.A.","--"
2025-04-22,"887","704","$16.55","N.A.","--"
2025-04-21,"746","794","$16.55","N.A.","--"
2025-04-20,"939","680","$16.55","13,480","4.3"
2025-04-19,"1,160","583","$16.55","N.A.","--"
2025-04-18,"1,035","634","$16.55","N.A.","--"
2025-04-17,"967","666","$16.55","N.A.","--"
2025-04-16,"916","692","$16.55","N.A.","--"
2025-04-15,"973","663","$16.55","N.A.","--"
2025-04-14,"846","732","$16.55","N.A.","--"
2025-04-13,"932","680","$16.55","N.A.","--"
2025-04-12,"1,068","617","$16.55","13,452","4.3"
2025-04-11,"963","664","$16.55","N.A.","--"
2025-04-10,"884","706","$16.55","N.A.","--"
2025-04-09,"750","791","$16.55","N.A.","--"
2025-04-08,"1,130","592","$16.55","N.A.","--"
2025-04-07,"847","728","$16.55","N.A.","--"
2025-04-06,"907","702","$16.55","N.A.","--"
2025-04-05,"960","674","$16.55","N.A.","--"
2025-04-04,"1,015","647","$16.55","13,424","4.3"
2025-04-03,"918","696","$16.55","N.A.","--"
2025-04-02,"941","684","$16.55","N.A.","--"
2025-04-01,"1,006","651","$16.55","N.A.","--"
2025-03-31,"1,043","634","$16.55","N.A.","--"
2025-03-30,"1,101","627","$16.55","N.A.","--"
2025-03-29,"1,219","581","$16.55","N.A.","--"
2025-03-28,"1,105","626","$16.55","13,386","4.3"
2025-03-27,"1,081","636","$16.55","N.A.","--"
2025-03-26,"996","676","$16.55","N.A.","--"
2025-03-25,"825","776","$16.55","N.A.","--"
2025-03-24,"837","768","$16.55","N.A.","--"
2025-03-23,"899","671","$16.55","N.A.","--"
2025-03-22,"964","639","$16.55","N.A.","--"
2025-03-21,"845","700","$16.55","13,367","4.3"
2025-03-20,"825","712","$16.55","N.A.","--"
2025-03-19,"725","777","$16.55","N.A.","--"
2025-03-18,"698","796","$16.55","N.A.","--"
2025-03-17,"695","799","$16.55","N.A.","--"
2025-03-16,"796","728","$16.55","N.A.","--"
2025-03-15,"904","667","$16.55","N.A.","--"
2025-03-14,"778","740","$16.55","N.A.","--"
2025-03-13,"743","763","$16.55","13,349","4.4"
2025-03-12,"703","792","$16.55","N.A.","--"
2025-03-11,"793","730","$16.55","N.A.","--"
2025-03-10,"689","802","$16.55","N.A.","--"
2025-03-09,"823","728","$16.55","N.A.","--"
2025-03-08,"770","762","$0.00","N.A.","--"
2025-03-07,"716","799","$16.55","N.A.","--"
2025-03-06,"755","772","$16.55","13,328","4.3"
2025-03-05,"693","817","$16.55","N.A.","--"
2025-03-04,"730","789","$16.55","N.A.","--"
2025-03-03,"618","879","$16.55","N.A.","--"
2025-03-02,"648","871","$16.55","N.A.","--"
2025-03-01,"729","806","$16.55","N.A.","--"
2025-02-28,"725","809","$16.55","N.A.","--"
2025-02-27,"652","867","$16.55","13,295","4.3"
2025-02-26,"667","855","$0.00","N.A.","--"
2025-02-25,"681","843","$16.55","N.A.","--"
2025-02-24,"613","903","$16.55","N.A.","--"
2025-02-23,"703","845","$16.55","N.A.","--"
2025-02-22,"666","876","$0.00","N.A.","--"
2025-02-21,"628","911","$16.55","N.A.","--"
2025-02-20,"623","916","$16.55","13,256","4.3"
2025-02-19,"579","960","$16.55","N.A.","--"
2025-02-18,"592","947","$16.55","N.A.","--"
2025-02-17,"516","1,033","$16.55","N.A.","--"
2025-02-16,"579","928","$16.55","N.A.","--"
2025-02-15,"542","968","$16.55","N.A.","--"
2025-02-14,"551","958","$0.00","N.A.","--"
2025-02-13,"559","949","$16.55","N.A.","--"
2025-02-12,"608","899","$16.55","13,227","4.3"
2025-02-11,"643","867","$16.55","N.A.","--"
2025-02-10,"662","850","$16.55","N.A.","--"
2025-02-09,"706","834","$16.55","N.A.","--"
2025-02-08,"703","836","$16.55","N.A.","--"
2025-02-07,"637","892","$16.55","N.A.","--"
2025-02-06,"652","879","$16.55","N.A.","--"
2025-02-05,"641","888","$16.55","N.A.","--"
2025-02-04,"654","877","$16.55","13,200","4.3"
2025-02-03,"646","884","$16.55","N.A.","--"
2025-02-02,"676","813","$16.55","N.A.","--"
2025-02-01,"713","785","$16.55","N.A.","--"
2025-01-31,"710","787","$16.55","N.A.","--"
2025-01-30,"688","804","$16.55","N.A.","--"
2025-01-29,"583","896","$16.55","N.A.","--"
2025-01-28,"623","858","$16.55","13,173","4.3"
2025-01-27,"577","902","$16.55","N.A.","--"
2025-01-26,"569","817","$16.55","N.A.","--"
2025-01-25,"685","724","$16.55","N.A.","--"
2025-01-24,"651","749","$16.55","N.A.","--"
2025-01-23,"654","746","$16.55","N.A.","--"
2025-01-22,"515","870","$16.55","N.A.","--"
2025-01-21,"521","864","$16.55","N.A.","--"
2025-01-20,"522","863","$16.55","13,133","4.3"
2025-01-19,"504","952","$16.55","N.A.","--"
2025-01-18,"550","900","$16.55","N.A.","--"
2025-01-17,"501","956","$16.55","N.A.","--"
2025-01-16,"420","1,067","$16.55","N.A.","--"
2025-01-15,"499","958","$16.55","N.A.","--"
2025-01-14,"560","890","$16.55","N.A.","--"
2025-01-13,"577","873","$16.55","N.A.","--"
2025-01-12,"565","872","$16.55","13,107","4.3"
2025-01-11,"561","876","$16.55","N.A.","--"
2025-01-10,"559","878","$0.00","N.A.","--"
2025-01-09,"556","881","$16.55","N.A.","--"
2025-01-08,"526","914","$16.55","N.A.","--"
2025-01-07,"495","950","$16.55","N.A.","--"
2025-01-06,"520","921","$16.55","N.A.","--"
2025-01-05,"518","1,009","$16.55","N.A.","--"
2025-01-04,"505","1,024","$16.55","N.A.","--"
2025-01-03,"591","930","$16.55","N.A.","--"
2025-01-02,"505","1,024","$16.55","N.A.","--"
2025-01-01,"505","1,024","$16.55","N.A.","--"
2024-12-31,"471","1,068","$16.55","N.A.","--"
2024-12-30,"431","1,124","$16.55","N.A.","--"
2024-12-29,"487","949","$16.55","N.A.","--"
