Catalyst Product Historical Data 
Report Generated at: Tue May 26 2026 00:48:57 GMT+0900 (한국 표준시)
Product ASIN: B0DLLDXQ18
DATE,RANK,UNITS SOLD,PRICE,REVIEWS,STAR RATING
2026-01-08,"13,196","66","$14.97","328","4.4"
2026-01-07,"14,015","62","$11.98","328","4.4"
2026-01-06,"13,469","65","$11.98","328","4.4"
2026-01-05,"15,758","54","$11.98","321","4.4"
2026-01-04,"15,694","55","$11.98","321","4.4"
2026-01-03,"15,385","56","$11.98","321","4.4"
2026-01-02,"14,371","61","$11.98","321","4.4"
2026-01-01,"18,071","46","$14.97","321","4.4"
2025-12-31,"17,714","47","$14.97","321","4.4"
2025-12-30,"17,413","48","$14.97","321","4.4"
2025-12-29,"17,597","47","$14.97","321","4.4"
2025-12-28,"17,980","40","$14.97","319","4.4"
2025-12-27,"17,935","40","$14.97","319","4.4"
2025-12-26,"21,470","32","$14.97","319","4.4"
2025-12-25,"20,726","33","$14.97","319","4.4"
2025-12-24,"22,081","31","$14.97","319","4.4"
2025-12-23,"24,061","28","$14.97","319","4.4"
2025-12-22,"24,326","27","$14.97","319","4.4"
2025-12-21,"26,208","43","$14.97","319","4.4"
2025-12-20,"28,435","38","$14.97","317","4.4"
2025-12-19,"28,322","38","$14.97","317","4.4"
2025-12-18,"29,279","37","$14.97","317","4.4"
2025-12-17,"28,672","38","$14.97","317","4.4"
2025-12-16,"28,051","39","$14.97","317","4.4"
2025-12-15,"27,210","41","$14.97","317","4.4"
2025-12-14,"27,028","35","$14.97","317","4.4"
2025-12-13,"28,881","32","$14.97","317","4.4"
2025-12-12,"28,677","32","$14.97","313","4.4"
2025-12-11,"32,763","27","$14.97","313","4.4"
2025-12-10,"34,839","25","$14.97","313","4.4"
2025-12-09,"36,207","23","$14.97","313","4.4"
2025-12-08,"33,121","26","$14.97","313","4.4"
2025-12-07,"83,729","5","$14.97","313","4.4"
2025-12-06,"82,032","6","$14.97","313","4.4"
2025-12-05,"81,489","6","$0.00","313","4.4"
2025-12-04,"83,096","6","$0.00","308","4.4"
2025-12-03,"88,078","5","$0.00","308","4.4"
2025-12-02,"78,317","6","$0.00","308","4.4"
2025-12-01,"74,604","7","$0.00","308","4.4"
2025-11-30,"73,379","8","$0.00","308","4.4"
2025-11-29,"59,095","11","$0.00","308","4.4"
2025-11-28,"54,951","12","$0.00","308","4.4"
2025-11-27,"51,343","13","$0.00","297","4.4"
2025-11-26,"45,878","16","$0.00","297","4.4"
2025-11-25,"38,321","21","$0.00","297","4.4"
2025-11-24,"28,740","30","$0.00","297","4.4"
2025-11-23,"20,148","41","$0.00","297","4.4"
2025-11-22,"16,935","51","$0.00","297","4.4"
2025-11-21,"20,256","41","$11.98","297","4.4"
2025-11-20,"17,416","49","$11.98","291","4.4"
2025-11-19,"19,532","43","$14.97","291","4.4"
2025-11-18,"17,894","48","$14.97","291","4.4"
2025-11-17,"17,552","49","$14.97","291","4.4"
2025-11-16,"19,075","40","$14.97","291","4.4"
2025-11-15,"18,348","42","$14.97","291","4.4"
2025-11-14,"16,744","47","$14.97","291","4.4"
2025-11-13,"17,368","45","$14.97","291","4.4"
2025-11-12,"17,120","46","$14.97","286","4.4"
2025-11-11,"17,808","43","$14.97","286","4.4"
2025-11-10,"16,874","46","$14.97","286","4.4"
2025-11-09,"16,717","49","$14.97","286","4.4"
2025-11-08,"18,283","44","$14.97","286","4.4"
2025-11-07,"17,425","47","$14.97","286","4.4"
2025-11-06,"15,943","52","$14.97","286","4.4"
2025-11-05,"17,169","48","$14.97","286","4.4"
2025-11-04,"17,115","48","$14.97","276","4.4"
2025-11-03,"18,682","43","$14.97","276","4.4"
2025-11-02,"18,606","41","$14.97","276","4.4"
2025-11-01,"19,532","38","$14.97","276","4.4"
2025-10-31,"19,574","38","$14.97","276","4.4"
2025-10-30,"18,062","42","$14.97","276","4.4"
2025-10-29,"17,582","43","$14.97","276","4.4"
2025-10-28,"17,438","44","$14.97","276","4.4"
2025-10-27,"20,730","35","$14.97","276","4.4"
2025-10-26,"19,444","40","$14.97","269","4.4"
2025-10-25,"19,703","40","$14.97","269","4.4"
2025-10-24,"18,478","43","$14.97","269","4.4"
2025-10-23,"17,343","47","$14.97","269","4.4"
2025-10-22,"16,735","49","$14.97","269","4.4"
2025-10-21,"16,735","49","$14.97","269","4.4"
2025-10-20,"16,735","49","$14.97","205","4.4"
2025-10-19,"16,755","44","$14.97","205","4.4"
2025-10-18,"17,591","42","$14.97","205","4.4"
2025-10-17,"17,035","44","$14.97","205","4.4"
2025-10-16,"15,585","48","$14.97","205","4.4"
2025-10-15,"14,778","52","$14.97","205","4.4"
2025-10-14,"14,700","52","$14.97","205","4.4"
2025-10-13,"14,700","52","$14.97","205","4.4"
2025-10-12,"15,090","75","$14.97","205","4.4"
2025-10-11,"14,469","79","$11.98","205","4.4"
2025-10-10,"14,467","79","$11.98","205","4.4"
2025-10-09,"19,680","54","$14.97","205","4.4"
2025-10-08,"19,680","54","$14.97","205","4.4"
2025-10-07,"17,468","62","$14.97","205","4.4"
2025-10-06,"17,804","61","$14.97","205","4.4"
2025-10-05,"16,729","50","$0.00","N.A.","--"
2025-10-04,"15,653","54","$14.97","205","4.4"
2025-10-03,"14,269","61","$14.97","205","4.4"
2025-10-02,"14,204","61","$14.97","205","4.4"
2025-10-01,"14,211","61","$14.97","205","4.4"
2025-09-30,"14,254","61","$0.00","N.A.","--"
2025-09-29,"14,296","60","$14.97","205","4.4"
2025-09-28,"14,315","52","$14.97","205","4.4"
2025-09-27,"13,930","53","$14.97","205","4.4"
2025-09-26,"11,764","65","$14.97","205","4.4"
2025-09-25,"11,765","65","$14.97","205","4.4"
2025-09-24,"11,412","67","$14.97","N.A.","--"
2025-09-23,"13,404","56","$14.97","N.A.","--"
2025-09-22,"13,075","57","$0.00","N.A.","--"
2025-09-21,"12,745","63","$14.97","N.A.","--"
2025-09-20,"12,745","63","$14.97","N.A.","--"
2025-09-19,"12,611","64","$14.97","N.A.","--"
2025-09-18,"11,291","73","$14.97","N.A.","--"
2025-09-17,"12,503","65","$14.97","N.A.","--"
2025-09-16,"12,505","65","$14.97","N.A.","--"
2025-09-15,"12,341","66","$14.97","N.A.","--"
2025-09-14,"12,178","66","$14.97","N.A.","--"
2025-09-13,"11,916","68","$0.00","N.A.","--"
2025-09-12,"11,654","70","$14.97","N.A.","--"
2025-09-11,"11,654","70","$14.97","N.A.","--"
2025-09-10,"11,608","70","$14.97","N.A.","--"
2025-09-09,"12,473","64","$14.97","N.A.","--"
2025-09-08,"12,852","62","$14.97","N.A.","--"
2025-09-07,"13,422","63","$14.97","N.A.","--"
2025-09-06,"11,862","72","$14.97","N.A.","--"
2025-09-05,"11,472","75","$14.97","205","4.4"
2025-09-04,"11,333","76","$14.97","N.A.","--"
2025-09-03,"11,504","75","$14.97","N.A.","--"
2025-09-02,"12,306","69","$14.97","N.A.","--"
2025-09-01,"12,958","65","$14.97","N.A.","--"
2025-08-31,"15,028","53","$14.97","N.A.","--"
2025-08-30,"13,940","58","$14.97","N.A.","--"
2025-08-29,"12,996","63","$14.97","N.A.","--"
2025-08-28,"11,701","70","$14.97","201","4.4"
2025-08-27,"12,431","66","$14.97","N.A.","--"
2025-08-26,"11,895","69","$14.97","N.A.","--"
2025-08-25,"12,161","67","$14.97","N.A.","--"
2025-08-24,"12,076","67","$14.97","N.A.","--"
2025-08-23,"12,664","64","$14.97","N.A.","--"
2025-08-22,"13,333","60","$14.97","N.A.","--"
2025-08-21,"12,237","66","$14.97","193","4.4"
2025-08-20,"13,132","61","$14.97","N.A.","--"
2025-08-19,"12,574","64","$14.97","N.A.","--"
2025-08-18,"13,280","60","$14.97","N.A.","--"
2025-08-17,"14,113","56","$14.97","N.A.","--"
2025-08-16,"12,230","66","$14.97","N.A.","--"
2025-08-15,"10,891","75","$14.97","N.A.","--"
2025-08-14,"11,108","74","$14.97","191","4.4"
2025-08-13,"11,583","70","$14.97","N.A.","--"
2025-08-12,"11,292","72","$14.97","N.A.","--"
2025-08-11,"11,786","69","$0.00","N.A.","--"
2025-08-10,"12,280","64","$14.97","N.A.","--"
2025-08-09,"12,211","65","$14.97","N.A.","--"
2025-08-08,"12,677","62","$14.97","N.A.","--"
2025-08-07,"12,682","62","$14.97","N.A.","--"
2025-08-06,"16,489","46","$14.97","N.A.","--"
2025-08-05,"16,668","45","$14.97","N.A.","--"
2025-08-04,"16,670","45","$14.97","N.A.","--"
2025-08-03,"13,013","60","$14.99","N.A.","--"
2025-08-02,"12,901","61","$14.99","N.A.","--"
2025-08-01,"12,819","61","$0.00","N.A.","--"
2025-07-31,"12,737","62","$14.99","N.A.","--"
2025-07-30,"12,294","64","$14.99","179","4.4"
2025-07-29,"12,109","65","$14.99","N.A.","--"
2025-07-28,"12,190","65","$14.99","N.A.","--"
2025-07-27,"12,336","63","$14.99","N.A.","--"
2025-07-26,"12,925","59","$14.99","N.A.","--"
2025-07-25,"12,797","60","$14.99","N.A.","--"
2025-07-24,"13,241","58","$14.99","N.A.","--"
2025-07-23,"13,698","56","$14.99","N.A.","--"
2025-07-22,"13,637","56","$14.99","N.A.","--"
2025-07-21,"13,839","55","$14.99","177","4.4"
2025-07-20,"14,198","56","$14.99","N.A.","--"
2025-07-19,"13,617","59","$14.99","N.A.","--"
2025-07-18,"13,602","59","$14.99","N.A.","--"
2025-07-17,"13,447","59","$14.99","N.A.","--"
2025-07-16,"12,858","62","$14.99","N.A.","--"
2025-07-15,"13,401","60","$14.99","N.A.","--"
2025-07-14,"13,340","60","$14.99","N.A.","--"
2025-07-13,"12,896","114","$14.99","N.A.","--"
2025-07-12,"13,127","112","$14.99","N.A.","--"
2025-07-11,"14,127","102","$14.99","N.A.","--"
2025-07-10,"14,119","102","$14.99","N.A.","--"
2025-07-09,"11,997","124","$14.99","N.A.","--"
2025-07-08,"12,461","119","$14.99","N.A.","--"
2025-07-07,"13,112","112","$14.99","N.A.","--"
2025-07-06,"13,815","55","$14.99","N.A.","--"
2025-07-05,"14,055","54","$14.99","N.A.","--"
2025-07-04,"13,563","57","$14.99","N.A.","--"
2025-07-03,"12,836","60","$14.99","158","4.4"
2025-07-02,"12,353","63","$14.99","N.A.","--"
2025-07-01,"13,586","56","$14.99","N.A.","--"
2025-06-30,"13,786","56","$14.99","N.A.","--"
2025-06-29,"13,485","63","$14.99","N.A.","--"
2025-06-28,"13,053","66","$14.99","N.A.","--"
2025-06-27,"13,465","63","$14.99","N.A.","--"
2025-06-26,"13,363","64","$14.99","149","4.4"
2025-06-25,"14,228","59","$14.99","N.A.","--"
2025-06-24,"14,057","60","$14.99","N.A.","--"
2025-06-23,"14,006","61","$14.99","N.A.","--"
2025-06-22,"12,986","64","$14.99","N.A.","--"
2025-06-21,"12,681","66","$14.99","N.A.","--"
2025-06-20,"12,958","65","$14.99","N.A.","--"
2025-06-19,"12,660","66","$14.99","140","4.4"
2025-06-18,"13,929","59","$14.99","N.A.","--"
2025-06-17,"13,381","62","$14.99","N.A.","--"
2025-06-16,"15,388","53","$14.99","N.A.","--"
2025-06-15,"15,057","55","$14.99","N.A.","--"
2025-06-14,"14,602","57","$14.99","N.A.","--"
2025-06-13,"14,163","59","$14.99","N.A.","--"
2025-06-12,"13,782","61","$14.99","N.A.","--"
2025-06-11,"13,623","62","$14.99","132","4.5"
2025-06-10,"13,573","62","$14.99","N.A.","--"
2025-06-09,"14,296","58","$14.99","N.A.","--"
2025-06-08,"13,767","61","$14.99","N.A.","--"
2025-06-07,"13,072","64","$14.99","N.A.","--"
2025-06-06,"13,587","62","$14.99","N.A.","--"
2025-06-05,"12,620","67","$14.99","N.A.","--"
2025-06-04,"12,198","70","$14.99","N.A.","--"
2025-06-03,"12,147","70","$14.99","N.A.","--"
2025-06-02,"12,559","67","$14.99","N.A.","--"
2025-06-01,"13,586","62","$14.99","N.A.","--"
2025-05-31,"13,541","62","$14.99","N.A.","--"
2025-05-30,"13,880","60","$14.99","N.A.","--"
2025-05-29,"13,583","62","$14.99","N.A.","--"
2025-05-28,"13,520","62","$14.99","N.A.","--"
2025-05-27,"12,221","69","$14.99","N.A.","--"
2025-05-26,"12,881","66","$14.99","N.A.","--"
2025-05-25,"12,270","65","$14.99","N.A.","--"
2025-05-24,"12,363","65","$14.99","N.A.","--"
2025-05-23,"12,546","64","$14.99","N.A.","--"
2025-05-22,"12,268","65","$14.99","N.A.","--"
2025-05-21,"11,338","71","$14.99","N.A.","--"
2025-05-20,"12,065","67","$14.99","N.A.","--"
2025-05-19,"12,537","64","$14.99","N.A.","--"
2025-05-18,"11,950","72","$14.99","N.A.","--"
2025-05-17,"11,136","78","$14.99","N.A.","--"
2025-05-16,"11,493","75","$14.99","N.A.","--"
2025-05-15,"11,956","72","$14.99","N.A.","--"
2025-05-14,"10,382","84","$14.99","N.A.","--"
2025-05-13,"11,452","76","$14.99","N.A.","--"
2025-05-12,"12,441","69","$14.99","N.A.","--"
2025-05-11,"12,457","69","$14.99","102","4.5"
2025-05-10,"11,605","75","$14.99","N.A.","--"
2025-05-09,"14,288","59","$14.99","N.A.","--"
2025-05-08,"14,966","56","$14.99","N.A.","--"
2025-05-07,"13,536","63","$14.99","N.A.","--"
2025-05-06,"16,456","50","$14.99","N.A.","--"
2025-05-05,"13,539","63","$14.99","N.A.","--"
2025-05-04,"15,493","56","$14.99","N.A.","--"
2025-05-03,"13,067","68","$14.99","N.A.","--"
2025-05-02,"14,961","59","$14.99","N.A.","--"
2025-05-01,"13,430","66","$14.99","N.A.","--"
2025-04-30,"13,308","67","$14.99","N.A.","--"
2025-04-29,"12,660","71","$14.99","N.A.","--"
2025-04-28,"12,349","73","$14.99","N.A.","--"
2025-04-27,"12,386","68","$14.99","N.A.","--"
2025-04-26,"12,089","69","$14.99","N.A.","--"
2025-04-25,"13,027","64","$14.99","N.A.","--"
2025-04-24,"11,463","74","$14.99","N.A.","--"
2025-04-23,"12,971","64","$14.99","N.A.","--"
2025-04-22,"13,549","61","$14.99","N.A.","--"
2025-04-21,"12,722","66","$14.99","N.A.","--"
2025-04-20,"14,464","56","$14.99","N.A.","--"
2025-04-19,"13,959","59","$14.99","N.A.","--"
2025-04-18,"14,407","57","$14.99","N.A.","--"
2025-04-17,"12,281","68","$14.99","N.A.","--"
2025-04-16,"13,332","62","$14.99","N.A.","--"
2025-04-15,"14,158","58","$14.99","N.A.","--"
2025-04-14,"13,156","63","$14.99","N.A.","--"
2025-04-13,"14,274","57","$14.99","N.A.","--"
2025-04-12,"13,448","61","$14.99","N.A.","--"
2025-04-11,"12,881","64","$14.99","N.A.","--"
2025-04-10,"12,518","67","$14.99","70","4.5"
2025-04-09,"12,384","67","$14.99","N.A.","--"
2025-04-08,"12,040","69","$14.99","N.A.","--"
2025-04-07,"16,983","47","$14.99","N.A.","--"
2025-04-06,"14,091","60","$14.99","N.A.","--"
2025-04-05,"15,715","53","$14.99","N.A.","--"
2025-04-04,"14,836","56","$14.99","N.A.","--"
2025-04-03,"14,546","58","$14.99","N.A.","--"
2025-04-02,"13,916","61","$14.99","N.A.","--"
2025-04-01,"14,836","56","$14.99","N.A.","--"
2025-03-31,"12,823","67","$14.99","N.A.","--"
2025-03-30,"14,206","60","$14.99","N.A.","--"
2025-03-29,"13,554","63","$14.99","N.A.","--"
2025-03-28,"14,398","59","$14.99","N.A.","--"
2025-03-27,"12,315","70","$14.99","N.A.","--"
2025-03-26,"13,403","64","$14.99","N.A.","--"
2025-03-25,"15,428","54","$14.99","N.A.","--"
2025-03-24,"15,357","55","$14.99","N.A.","--"
2025-03-23,"13,422","59","$14.99","N.A.","--"
2025-03-22,"13,880","57","$14.99","N.A.","--"
2025-03-21,"11,696","69","$14.99","N.A.","--"
2025-03-20,"11,307","72","$14.99","N.A.","--"
2025-03-19,"13,420","60","$14.99","N.A.","--"
2025-03-18,"13,420","60","$14.99","N.A.","--"
2025-03-17,"11,567","70","$14.99","N.A.","--"
2025-03-16,"12,246","66","$14.99","N.A.","--"
2025-03-15,"12,943","62","$14.99","N.A.","--"
2025-03-14,"13,828","57","$14.99","N.A.","--"
2025-03-13,"13,941","57","$14.99","N.A.","--"
2025-03-12,"12,370","65","$14.99","N.A.","--"
2025-03-11,"11,119","73","$14.99","46","4.3"
2025-03-10,"11,571","70","$14.99","N.A.","--"
2025-03-09,"12,654","64","$14.99","N.A.","--"
2025-03-08,"12,362","66","$14.99","N.A.","--"
2025-03-07,"12,642","64","$14.99","N.A.","--"
2025-03-06,"13,269","61","$14.99","N.A.","--"
2025-03-05,"12,150","67","$14.99","N.A.","--"
2025-03-04,"11,367","72","$14.99","N.A.","--"
2025-03-03,"14,732","54","$14.99","N.A.","--"
2025-03-02,"11,996","69","$14.99","N.A.","--"
2025-03-01,"11,496","72","$14.99","N.A.","--"
2025-02-28,"12,511","66","$14.99","N.A.","--"
2025-02-27,"10,565","79","$14.99","N.A.","--"
2025-02-26,"10,851","77","$14.99","N.A.","--"
2025-02-25,"12,196","67","$14.99","N.A.","--"
2025-02-24,"11,120","75","$14.99","N.A.","--"
2025-02-23,"12,506","65","$14.99","N.A.","--"
2025-02-22,"12,481","65","$14.99","N.A.","--"
2025-02-21,"11,339","72","$14.99","N.A.","--"
2025-02-20,"9,377","89","$14.99","N.A.","--"
2025-02-19,"9,028","93","$14.99","N.A.","--"
2025-02-18,"9,067","92","$14.99","N.A.","--"
2025-02-17,"11,361","72","$14.99","N.A.","--"
2025-02-16,"11,129","71","$14.99","N.A.","--"
2025-02-15,"10,324","78","$14.99","N.A.","--"
2025-02-14,"12,782","61","$14.99","N.A.","--"
2025-02-13,"10,340","78","$14.99","N.A.","--"
2025-02-12,"10,785","74","$14.99","N.A.","--"
2025-02-11,"10,746","74","$14.99","N.A.","--"
2025-02-10,"10,890","73","$14.99","N.A.","--"
2025-02-09,"10,771","76","$14.99","27","4.2"
2025-02-08,"11,914","68","$14.99","N.A.","--"
2025-02-07,"10,920","75","$14.99","N.A.","--"
2025-02-06,"10,867","75","$14.99","N.A.","--"
2025-02-05,"11,179","73","$14.99","N.A.","--"
2025-02-04,"8,979","93","$14.99","N.A.","--"
2025-02-03,"11,500","71","$14.99","N.A.","--"
2025-02-02,"11,629","68","$14.99","N.A.","--"
2025-02-01,"12,899","60","$14.99","N.A.","--"
2025-01-31,"10,477","76","$14.99","N.A.","--"
2025-01-30,"13,904","55","$14.99","N.A.","--"
2025-01-29,"12,295","64","$14.99","N.A.","--"
2025-01-28,"13,245","59","$14.99","N.A.","--"
2025-01-27,"10,811","74","$14.99","N.A.","--"
2025-01-26,"13,378","53","$14.99","N.A.","--"
2025-01-25,"15,418","45","$14.99","N.A.","--"
2025-01-24,"14,810","47","$14.99","N.A.","--"
2025-01-23,"12,771","56","$14.99","N.A.","--"
2025-01-22,"11,108","66","$14.99","N.A.","--"
2025-01-21,"14,250","49","$14.99","N.A.","--"
2025-01-20,"14,738","48","$14.99","N.A.","--"
2025-01-19,"11,769","65","$14.99","N.A.","--"
2025-01-18,"13,971","53","$14.99","N.A.","--"
2025-01-17,"15,666","47","$14.99","N.A.","--"
2025-01-16,"18,816","37","$14.99","N.A.","--"
2025-01-15,"17,845","40","$14.99","N.A.","--"
2025-01-14,"15,910","46","$14.99","N.A.","--"
2025-01-13,"17,671","40","$14.99","N.A.","--"
2025-01-12,"18,669","37","$14.99","N.A.","--"
2025-01-11,"23,271","28","$14.99","N.A.","--"
2025-01-10,"32,139","19","$14.99","N.A.","--"
2025-01-09,"49,317","10","$14.99","N.A.","--"
2025-01-08,"NaN","N.A.","$0.00","N.A.","--"
2025-01-07,"NaN","N.A.","$0.00","N.A.","--"
2025-01-06,"NaN","N.A.","$0.00","N.A.","--"
2025-01-05,"NaN","N.A.","$0.00","N.A.","--"
2025-01-04,"NaN","N.A.","$0.00","N.A.","--"
2025-01-03,"NaN","N.A.","$0.00","N.A.","--"
2025-01-02,"NaN","N.A.","$0.00","N.A.","--"
2025-01-01,"NaN","N.A.","$0.00","N.A.","--"
2024-12-31,"NaN","N.A.","$0.00","N.A.","--"
2024-12-30,"NaN","N.A.","$0.00","N.A.","--"
2024-12-29,"NaN","N.A.","$0.00","N.A.","--"
2024-12-28,"NaN","N.A.","$0.00","N.A.","--"
2024-12-27,"NaN","N.A.","$0.00","N.A.","--"
2024-12-26,"NaN","N.A.","$0.00","N.A.","--"
2024-12-25,"NaN","N.A.","$0.00","N.A.","--"
2024-12-24,"NaN","N.A.","$0.00","N.A.","--"
